,model,scenario,startyr,endyr,Tavg,Tavg_ice,p,ice_sample,risk_averse,Steric,WAIS,EAIS,PEN,GIC,GrIS,AIS,GMSL
2447,INM-CM4-8,SSP585,2051,2100,2.347314981675765,2.171838554233889,1,408,False,0.002835720740625241,0.001215488605442176,-0.00019610408163265295,-8.972312925170065e-05,0.002305757482993196,0.002128203911564625,0.0009296613945578224,0.008199343529740884
2448,CAMS-CSM1-0,SSP126,2016,2050,0.4240932620604667,0.4728476970910318,1,409,False,0.0009777129012305578,0.00015982107843137255,1.7484803921568652e-05,4.248921568627451e-05,0.0008815004901960787,0.000311179411764706,0.0002197950980392157,0.0023901879012305583
2449,MIROC6,SSP126,2051,2100,0.8457049046690107,0.5790105542338889,1,409,False,0.0019768675697756483,0.0007914329931972784,0.00023348622448979576,0.00012671819727891155,0.0007287795918367334,-1.7807653061224606e-05,0.0011516374149659857,0.0038394769235171426
2450,FGOALS-g3,SSP245,2016,2050,0.6052066395519661,0.5002162685196031,1,409,False,0.0017074481578647441,3.17477941176471e-05,2.737132352941177e-05,3.407328431372549e-05,0.000950181617647059,0.00031884705882352947,9.319240196078436e-05,0.003069669236296117
2451,FGOALS-g3,SSP245,2051,2100,1.1870082738879546,0.949942554233889,1,409,False,0.0018331854247274834,0.0001368498299319728,0.0006388146258503401,0.00024269200680272098,0.0011205484693877542,0.00022130153061224438,0.0010183564625850339,0.0041933918873125154
2452,NorESM2-MM,SSP585,2016,2050,0.8045185568688566,0.602893411376746,1,409,False,0.002541100392320276,1.886568627450981e-05,2.892156862745142e-08,5.8194362745098044e-05,0.0012076691176470587,0.00029840612745098046,7.70889705882353e-05,0.004124264608006551
2453,GFDL-ESM4,SSP585,2051,2100,2.4029243347146116,1.6959605542338894,1,409,False,0.004520430523110998,0.00030918435374149644,0.0003072877551020408,0.000244979931972789,0.00170361819727891,0.0007382746598639454,0.0008614520408163262,0.007823775421070179
2454,MIROC6,SSP126,2016,2050,0.5533322063387421,0.5952934113767461,1,410,False,0.0017216705280266955,5.072941176470592e-05,-2.451715686274505e-06,3.801446078431373e-05,0.001010340931372549,0.00020203750000000005,8.629215686274514e-05,0.00302034111626199
2455,GFDL-ESM4,SSP126,2051,2100,0.8079829447541442,0.8544725542338889,1,410,False,0.0012480710013025114,-0.00044151530612244875,-0.00026604353741496587,0.00028039608843537407,0.0009000411564625837,0.00013523741496598623,-0.0004271627551020406,0.0018561868176290408
2456,FIO-ESM-2-0,SSP245,2016,2050,0.8358917844027474,0.6807876970910318,1,410,False,0.002399888400795486,3.968823529411767e-05,-1.7631862745098067e-05,3.674730392156863e-05,0.0012692666666666663,0.0003425264705882353,5.880367647058823e-05,0.004070485214520976
2457,BCC-CSM2-MR,SSP245,2051,2100,1.6169029031977402,1.5252305542338886,1,410,False,0.0019008574413503987,-0.00014587670068027205,-0.00023452040816326517,0.00019763860544217682,0.0015592925170068016,0.000474618027210884,-0.00018275850340136043,0.003752009482166724
2458,INM-CM5-0,SSP585,2016,2050,0.7800737695783369,0.8276991256624604,1,410,False,0.001739364820623868,-3.252352941176472e-05,-5.400955882352941e-05,4.1757352941176475e-05,0.0015964519607843141,0.0003751970588235295,-4.477573529411766e-05,0.0036662381049375943
2459,EC-Earth3-CC,SSP585,2051,2100,2.9574455667666935,2.755186554233889,1,410,False,0.004765805526072695,0.0008352899659863943,-0.0007454928571428566,0.00021739591836734688,0.002431702551020407,0.0009599566326530608,0.00030719302721088457,0.008464657736957046
2460,NorESM2-LM,SSP126,2016,2050,0.4670428801305775,0.543633411376746,1,411,False,0.0021730539221948312,-9.357598039215682e-05,4.1807843137254886e-05,3.66906862745098e-05,0.0007782252450980392,0.00019234289215686279,-1.5077450980392134e-05,0.003128544608469341
2461,MPI-ESM1-2-LR,SSP126,2051,2100,0.6526174510554862,0.7817405542338889,1,411,False,0.000727498966955853,0.0003495542517006801,0.0001869335034013604,9.687363945578224e-05,0.0011158249999999993,-6.368401360544225e-05,0.0006333613945578228,0.0024130013479082327
2462,CMCC-CM2-SR5,SSP245,2016,2050,0.6999136383324185,0.5849419828053175,1,411,False,0.0017602487623788645,5.210122549019611e-05,3.424509803921563e-06,2.306887254901961e-05,0.00115149068627451,0.0003539889705882353,7.859460784313729e-05,0.0033443230270847474
2463,INM-CM4-8,SSP245,2051,2100,1.2632771756069587,1.261784554233889,1,411,False,0.0013358906493182285,0.0001887316326530612,9.511717687074824e-05,0.0003610005102040815,0.0011669222789115641,-0.00021156836734693884,0.0006448493197278909,0.0029360938806107443
2464,FGOALS-g3,SSP585,2016,2050,0.6616401608673073,0.7026762685196033,1,411,False,0.0016087164092934145,8.032156862745097e-05,-7.227328431372552e-05,3.2921323529411776e-05,0.0014667884803921572,0.0004055053921568629,4.0969607843137227e-05,0.0035219798896855715
2465,MPI-ESM1-2-HR,SSP585,2051,2100,2.3403294780634383,2.1978545542338894,1,411,False,0.003792708703404943,0.0007063178571428566,-6.801003401360543e-05,0.00020283554421768695,0.0019119863945578214,0.001120374489795918,0.0008411433673469382,0.00766621295510562
2466,CMCC-ESM2,SSP126,2016,2050,0.5814902538688784,0.6168048399481747,1,412,False,0.0015333684889077721,0.0001431151960784314,-9.461029411764724e-06,-1.1433578431372552e-05,0.0009460200980392161,0.00045606715686274523,0.00012222058823529414,0.0030576763320450274
2467,BCC-CSM2-MR,SSP126,2051,2100,0.9830933164753332,0.9048765542338888,1,412,False,0.0006811423464659919,4.170476190476176e-05,0.00021098996598639452,-2.6245238095238072e-05,0.0010950976190476178,0.0011496059523809516,0.00022644948979591822,0.0031522954076904793
2468,GFDL-ESM4,SSP245,2016,2050,0.6669517599333972,0.6658105542338889,1,412,False,0.0015859510775170643,0.00015479632352941182,4.657549019607845e-05,2.6485294117647088e-06,0.0012918490196078432,0.00048496225490196084,0.00020402034313725498,0.003566782695164124
2469,MPI-ESM1-2-LR,SSP245,2051,2100,1.3124393801347765,1.4697785542338888,1,412,False,0.0017137943700620832,0.0017513982993197276,0.00011961513605442173,1.8552721088435481e-06,0.0014084659863945572,0.001390529421768707,0.0018728687074829927,0.0063856584857083405
2470,CMCC-CM2-SR5,SSP585,2016,2050,0.9054922689683168,0.8087648399481745,1,412,False,0.0020920858620825915,7.095196078431378e-05,-9.462892156862748e-05,-1.758553921568627e-05,0.0016146843137254904,0.0006050995098039216,-4.126249999999997e-05,0.004270607185612004
2471,NorESM2-MM,SSP585,2051,2100,2.519874870292085,2.5883585542338894,1,412,False,0.004300278814720257,0.0007813756802721085,0.00012636887755102048,8.433010204081635e-05,0.0021306086734693887,0.001565385204081632,0.0009920746598639453,0.008988347352135221
2472,CMCC-ESM2,SSP126,2016,2050,0.5814902538688784,0.6727648399481746,1,413,False,0.0013138571285508734,-2.5625735294117622e-05,-7.483088235294103e-06,-1.6524264705882356e-05,0.0011262188725490196,0.0009792514705882355,-4.963308823529408e-05,0.0033696943834528345
2473,MRI-ESM2-0,SSP126,2051,2100,1.1166319333599404,0.9227005542338887,1,413,False,0.00233107211103204,0.00013759540816326522,0.0003802578231292516,-5.818010204081631e-05,0.001029509013605441,0.0017637637755102032,0.0004596731292517005,0.0055840180293993845
2474,MPI-ESM1-2-LR,SSP245,2016,2050,0.5402042535312338,0.7853476970910317,1,413,False,0.001223584832511823,9.854289215686276e-05,9.482892156862745e-05,-7.737990196078431e-06,0.0014645071078431375,0.0009856514705882352,0.00018563382352941178,0.003859377234472607
2475,ACCESS-ESM1-5,SSP245,2051,2100,1.988482685016417,1.8492885542338888,1,413,False,0.003078986180435641,0.0004469289115646257,0.0001692586734693876,-3.057619047619045e-05,0.0017614034013605441,0.0017950066326530593,0.0005856113945578228,0.007221007609007068
2476,BCC-CSM2-MR,SSP585,2016,2050,0.9584607284863296,0.9796391256624604,1,413,False,0.001631327656378242,6.016985294117646e-05,-5.231862745098053e-06,5.279411764705843e-07,0.0019716049019607843,0.0011778566176470588,5.5465931372548995e-05,0.004836255107358634
2477,CMCC-ESM2,SSP585,2051,2100,3.260285309457288,3.5834505542338886,1,413,False,0.003367032762767276,5.452602040816321e-05,0.0003454420068027209,2.7973639455782275e-05,0.002949223469387754,0.0035725869047619025,0.00042794166666666636,0.0103167848035836
2478,CIESM,SSP126,2016,2050,0.7051762833223165,0.5290591256624605,1,414,False,0.0024480059200325255,0.00012094093137254908,5.9759558823529384e-05,-6.580882352941178e-06,0.0011165286764705882,0.0002810674019607844,0.00017411960784313726,0.004019721606307035
2479,NorESM2-LM,SSP126,2051,2100,0.6985250927569949,0.7080205542338888,1,414,False,0.0020257911626638575,0.00022699166666666665,-4.263894557823127e-05,-7.281717687074825e-05,0.0008249006802721085,-0.00036445714285714283,0.00011153554421768712,0.0025977702442965102
2480,CIESM,SSP245,2016,2050,1.007616937178739,0.6471562685196034,1,414,False,0.003678784286432424,-3.131029411764704e-05,4.593382352941178e-05,-2.151740196078432e-05,0.0013966593137254902,0.00027006789215686274,-6.893872549019582e-06,0.0053386176197657564
2481,NorESM2-LM,SSP245,2051,2100,1.3226935749589568,1.4227445542338892,1,414,False,0.0026476278360188896,0.000371076700680272,-0.0001856784013605441,-0.00012057346938775508,0.0014739831632653061,0.0007926265306122447,6.482482993197284e-05,0.004979062359828414
2482,CIESM,SSP585,2016,2050,0.9812230355915404,0.790453411376746,1,414,False,0.003306785346551672,3.267720588235294e-05,-9.476666666666668e-05,-1.8571078431372574e-06,0.0016750360294117644,0.00031932303921568635,-6.3946568627451e-05,0.0052371978465516715
2483,BCC-CSM2-MR,SSP585,2051,2100,2.7309033465028847,2.675498554233889,1,414,False,0.0036101651684994373,-0.00032780578231292513,5.1305782312925314e-05,-0.00010780578231292516,0.002617501020408162,0.0016759479591836725,-0.000384305782312925,0.0075193083657783474
2484,INM-CM4-8,SSP126,2016,2050,0.4655339702136985,0.6054705542338888,1,415,False,0.001069693649376421,-0.00010007524509803924,0.0001384828431372549,-9.486519607843142e-06,0.0010746151960784316,0.0005389982843137256,2.8921078431372528e-05,0.0027122282081999505
2485,NorESM2-LM,SSP126,2051,2100,0.6985250927569949,0.8691145542338888,1,415,False,0.0017733132207056225,0.0005020957482993198,0.0008782884353741496,0.00011828384353741496,0.0010779935374149654,0.00034307993197278886,0.0014986680272108842,0.004693054717304261
2486,GFDL-CM4,SSP245,2016,2050,0.8249766143850366,0.6272676970910317,1,415,False,0.002215393979800104,-5.087107843137254e-05,8.836053921568628e-05,-1.0831127450980386e-05,0.001082440931372549,0.0005084193627450981,2.665833333333335e-05,0.0038329126072510844
2487,NorESM2-LM,SSP245,2051,2100,1.3226935749589568,1.3657345542338888,1,415,False,0.0027369779512996517,3.430765306122448e-05,0.0003229743197278911,-5.32188775510204e-05,0.0012940333333333325,0.0016971889455782304,0.00030406309523809517,0.00603226332544931
2488,EC-Earth3-Veg,SSP585,2016,2050,0.921360538505894,0.7696448399481746,1,415,False,0.002292094977149042,-6.6799019607843225e-06,9.582132352941176e-05,-4.051102941176471e-05,0.0016119894607843136,0.0005787142156862745,4.863039215686273e-05,0.004531429045776493
2489,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,2.4265945542338887,1,415,False,0.0025885087270352777,0.0003710731292517005,0.00017439574829931968,-2.9119387755101977e-05,0.0022562518707482967,0.0020441205782312922,0.0005163494897959183,0.007405230665810786
2490,INM-CM5-0,SSP126,2016,2050,0.6063109994018419,0.4138934113767461,1,416,False,0.0018574093598999629,0.00014393357843137258,-9.62122549019608e-05,-1.9426470588235294e-05,0.0005976857843137258,0.000250705637254902,2.8294852941176476e-05,0.002734095634409767
2491,MPI-ESM1-2-LR,SSP126,2051,2100,0.6526174510554862,0.540878554233889,1,416,False,0.0011169938522375721,0.0006978234693877548,0.00018478979591836725,-9.285459183673468e-05,0.0012227037414965982,0.00010983656462585032,0.0007897586734693874,0.003239292831829408
2492,EC-Earth3-CC,SSP245,2016,2050,0.5685827877334759,0.446033411376746,1,416,False,0.002080069335004746,0.0001870875,1.2733578431372514e-05,6.089950980392146e-06,0.0009491078431372552,0.0002614656862745098,0.00020591102941176464,0.0034965538938282756
2493,NorESM2-LM,SSP245,2051,2100,1.3226935749589568,0.8540785542338888,1,416,False,0.003538881522323915,0.0009346899659863943,0.00014156156462585034,-3.8801020408163425e-06,0.0012438086734693865,0.0002137438775510202,0.0010723714285714285,0.0060688055019157494
2494,MPI-ESM1-2-HR,SSP585,2016,2050,0.7005728964523428,0.5233819828053176,1,416,False,0.002041350572635268,9.944632352941178e-05,-5.888431372549022e-05,-4.828308823529411e-05,0.001093950735294118,0.00028328455882352946,-7.721078431372551e-06,0.0034108647883215426
2495,FGOALS-g3,SSP585,2051,2100,2.192942474264328,1.4723365542338884,1,416,False,0.004212658996396026,0.0003770724489795915,0.000458828401360544,5.72391156462585e-05,0.0014109085034013599,0.0013963671768707476,0.000893139965986394,0.007913074642654528
2496,MRI-ESM2-0,SSP126,2016,2050,0.8199152760720949,0.8802905542338888,1,417,False,0.0022517122606208473,0.0001590801470588235,4.051200980392157e-05,-4.384166666666667e-05,0.0015175416666666673,0.0007728642156862747,0.0001557504901960784,0.004697868633169868
2497,NESM3,SSP126,2051,2100,1.222691958882706,1.5286325542338892,1,417,False,0.0007126647834178441,0.0005148732993197276,0.0010099120748299317,-6.029234693877548e-05,0.001137750850340135,0.0006281486394557819,0.001464493027210884,0.003943057300424645
2498,MRI-ESM2-0,SSP245,2016,2050,0.8586529664375462,0.9284191256624604,1,417,False,0.0023835326110635767,2.641102941176473e-05,0.00014917205882352942,-1.8516911764705884e-05,0.0017254791666666668,0.0007655845588235296,0.00015706617647058825,0.005031662513024361
2499,ACCESS-CM2,SSP245,2051,2100,2.409167516386219,2.3749305542338894,1,417,False,0.0031780709422775896,8.368962585034004e-05,0.00045579557823129227,-8.47974489795918e-05,0.0019359501700680253,0.0020753680272108835,0.00045468775510204047,0.007644076894658539
2500,BCC-CSM2-MR,SSP585,2016,2050,0.9584607284863296,1.1239905542338888,1,417,False,0.0013593402063459866,5.295514705882359e-05,8.896200980392158e-05,-3.7443872549019596e-05,0.00213469705882353,0.0010327240196078432,0.00010447328431372559,0.004631234569091085
2501,HadGEM3-GC31-LL,SSP585,2051,2100,4.26656513127179,4.038764554233889,1,417,False,0.005824070928356164,0.00036027431972789086,0.0005187920068027208,-6.633724489795918e-05,0.002969874489795918,0.003968930782312923,0.0008127290816326526,0.013575605282097657
2502,INM-CM5-0,SSP126,2016,2050,0.6063109994018419,0.5377105542338889,1,418,False,0.001520583901417601,0.00023457058823529413,-1.5190686274509809e-05,2.8092647058823546e-05,0.0010028492647058823,0.00029283529411764704,0.00024747254901960787,0.003063741009260738
2503,NorESM2-MM,SSP126,2051,2100,0.8863051469568292,0.9709985542338888,1,418,False,0.001716202629437892,0.0003133066326530608,-1.188435374149658e-05,0.0002501059523809523,0.0012109751700680267,0.0001239831632653058,0.0005515282312925165,0.0036026891940637413
2504,BCC-CSM2-MR,SSP245,2016,2050,0.7684900045579184,0.571093411376746,1,418,False,0.001825954042430147,0.00017112377450980394,0.00015877990196078433,4.2365441176470585e-05,0.001087323774509804,0.00038250073529411767,0.00037226911764705887,0.0036680476698811274
2505,MPI-ESM1-2-HR,SSP245,2051,2100,1.3770024027060686,1.334378554233889,1,418,False,0.0019837580532811963,0.0006975909863945576,0.00027625646258503387,0.000229795238095238,0.0013287051020408152,0.00059214387755102,0.0012036426870748295,0.0051082497199478605
2506,CMCC-CM2-SR5,SSP585,2016,2050,0.9054922689683168,0.6516105542338888,1,418,False,0.0022938724350087727,6.852083333333333e-05,2.204338235294118e-05,4.500245098039216e-05,0.0014342416666666671,0.0003769178921568628,0.00013556666666666666,0.00424059866049897
2507,FGOALS-g3,SSP585,2051,2100,2.192942474264328,2.0204625542338888,1,418,False,0.0033716594684037996,0.0013208954081632648,-0.0001656095238095237,0.00015457176870748292,0.0021621027210884337,0.001569578911564625,0.001309857653061224,0.00841319875411808
2508,CIESM,SSP126,2016,2050,0.7051762833223165,0.7788791256624603,1,419,False,0.001783181283103283,2.0929166666666693e-05,1.4306127450980386e-05,2.678357843137255e-05,0.0013593264705882352,0.0005021134803921568,6.201887254901962e-05,0.0037066401066326946
2509,CIESM,SSP126,2051,2100,0.9927154479509568,1.1817145542338892,1,419,False,0.0015354732065372765,0.00033668044217687065,0.0003724244897959183,0.00021989829931972775,0.0006181481292516996,0.00048152397959183634,0.0009290032312925167,0.00356414854667333
2510,BCC-CSM2-MR,SSP245,2016,2050,0.7684900045579184,0.839290554233889,1,419,False,0.0013206160785903549,8.375882352941177e-05,-8.176176470588235e-05,3.2529901960784333e-05,0.0016062504901960784,0.000694013480392157,3.4526960784313756e-05,0.0036554070099629036
2511,IPSL-CM6A-LR,SSP245,2051,2100,2.1438501654730544,1.9660985542338894,1,419,False,0.0025107886385841004,0.0001564945578231291,4.467670068027212e-05,8.652227891156456e-05,0.0012399651360544214,0.00111152738095238,0.0002876935374149658,0.005149974693005867
2512,GFDL-CM4,SSP585,2016,2050,0.94642452343453,1.020473411376746,1,419,False,0.0020661942206416156,0.00015334289215686276,1.6801960784313732e-05,4.195073529411765e-05,0.002060561519607843,0.0008354213235294117,0.00021209558823529414,0.0051742726520141655
2513,CMCC-CM2-SR5,SSP585,2051,2100,3.2846455086901187,3.4257765542338894,1,419,False,0.0035096231816143554,0.00022006445578231278,3.569846938775506e-05,4.1194047619047634e-05,0.002683194047619046,0.002493185374149659,0.00029695697278911545,0.008982959576172176
2514,MPI-ESM1-2-HR,SSP126,2016,2050,0.4877387425366066,0.44516769709103177,1,420,False,0.0014049613625280355,0.00012219362745098046,4.474460784313725e-05,1.4747549019607847e-05,0.0008447056372549019,0.0002654473039215687,0.00018168578431372554,0.0026968000880182317
2515,FGOALS-g3,SSP126,2051,2100,0.5290303134441198,0.5236725542338889,1,420,False,0.0005445675039504375,0.0007062755102040814,-4.705017006802718e-05,0.00014277789115646255,0.0006030855442176865,0.0006456430272108843,0.0008020032312925167,0.002595299306671525
2516,EC-Earth3-CC,SSP245,2016,2050,0.5685827877334759,0.5164962685196032,1,420,False,0.001844834235643131,8.705465686274509e-05,-2.479387254901962e-05,4.65328431372549e-05,0.0009953615196078432,0.0002865142156862746,0.00010879362745098037,0.00323550359838823
2517,FGOALS-g3,SSP245,2051,2100,1.1870082738879546,0.9941465542338888,1,420,False,0.001765362436700336,0.0005731792517006801,-8.326360544217589e-06,5.094064625850333e-05,0.0016808360544217677,0.00041558401360544174,0.0006157935374149659,0.004477576042142511
2518,FGOALS-f3-L,SSP585,2016,2050,0.8322146242074382,0.6291648399481746,1,420,False,0.0024893999790915923,0.00016979926470588242,-7.990220588235294e-05,2.551568627450981e-05,0.0012435973039215688,0.0005685159313725492,0.0001154127450980393,0.00441692595948375
2519,FGOALS-g3,SSP585,2051,2100,2.192942474264328,1.857352554233889,1,420,False,0.0036219220595065968,0.0011211278911564624,-0.0006108600340136053,0.00017671122448979586,0.002058863605442176,0.0011275418367346936,0.000686979081632653,0.0074953065833161196
2520,EC-Earth3-Veg,SSP126,2016,2050,0.6677028643705967,0.5640162685196033,1,421,False,0.0017054961513889692,6.957426470588233e-05,-6.470318627450981e-05,1.050049019607842e-05,0.0009174512254901963,0.00029409362745098043,1.5371568627450944e-05,0.002932412572957597
2521,FGOALS-f3-L,SSP126,2051,2100,0.9150046309954404,0.7628165542338888,1,421,False,0.0010877979598909854,0.00028914999999999985,0.00017358928571428582,-0.00014716785714285712,0.0008335976190476178,-0.0004080780612244898,0.0003155714285714285,0.0018288889462855422
2522,CMCC-CM2-SR5,SSP245,2016,2050,0.6999136383324185,0.6341991256624604,1,421,False,0.001542218441197238,-8.04411764705878e-07,-0.00011490980392156863,-1.663382352941177e-05,0.0011752811274509806,0.0003763303921568628,-0.0001323480392156863,0.0029614819215893957
2523,INM-CM4-8,SSP245,2051,2100,1.2632771756069587,1.3683205542338892,1,421,False,0.0012112445559090245,-0.00018254591836734693,0.0002650141156462585,-0.00012170782312925164,0.001121926700680271,0.00045596428571428535,-3.923962585034005e-05,0.002749895916453241
2524,ACCESS-ESM1-5,SSP585,2016,2050,1.0173077338419223,0.7650591256624603,1,421,False,0.003105431997612076,-2.559656862745098e-05,-0.0001315125,-8.623039215686281e-06,0.0015630840686274511,0.0005029019607843139,-0.00016573210784313726,0.005005685919180704
2525,MPI-ESM1-2-HR,SSP585,2051,2100,2.3403294780634383,2.486518554233889,1,421,False,0.003345268277008143,0.00030836666666666666,0.0005897719387755101,-0.00014383503401360542,0.0021058280612244874,0.001080234183673469,0.0007543035714285713,0.007285634093334671
2526,CIESM,SSP126,2016,2050,0.7051762833223165,0.7071619828053174,1,422,False,0.0019740359923403443,-7.660735294117644e-05,0.0001208039215686275,4.647058823529416e-06,0.0014436522058823534,0.0003945426470588237,4.8843627450980475e-05,0.0038610744727325015
2527,NESM3,SSP126,2051,2100,1.222691958882706,1.4517245542338892,1,422,False,0.0008144234829413084,-0.00013868282312925171,0.0011263149659863946,0.00021770731292517,0.0014296212585034,0.0008634818027210879,0.0012053394557823129,0.0043128659999481095
2528,IPSL-CM6A-LR,SSP245,2016,2050,0.8807757423037211,0.7712191256624603,1,422,False,0.0022035198486729784,4.412647058823533e-05,0.00017454877450980396,5.308970588235294e-05,0.0015294556372549026,0.0003926938725490197,0.0002717649509803922,0.004397434309457292
2529,NESM3,SSP245,2051,2100,1.9060298720482365,2.034650554233889,1,422,False,0.0019142932653222146,9.3065476190476e-05,8.416785714285708e-05,0.0003294367346938774,0.0018421930272108829,0.001027437414965986,0.0005066700680272105,0.005290593775526294
2530,MPI-ESM1-2-HR,SSP585,2016,2050,0.7005728964523428,0.887673411376746,1,422,False,0.0014842992607186284,-0.00010993259803921573,7.165514705882352e-05,2.4967156862745104e-05,0.0017848156862745102,0.0005057678921568628,-1.33102941176471e-05,0.003761572545032354
2531,CMCC-ESM2,SSP585,2051,2100,3.260285309457288,3.0984605542338897,1,422,False,0.004116989973655952,-0.0001029515306122448,0.0005101260204081631,0.00017704676870748288,0.002535902210884352,0.001331677210884353,0.0005842212585034012,0.008568790653928057
2532,CIESM,SSP126,2016,2050,0.7051762833223165,0.5687648399481746,1,423,False,0.002342340492588701,2.9610539215686305e-05,-7.279926470588237e-05,2.640367647058824e-05,0.0009436568627450984,0.00040693725490196077,-1.6785049019607823e-05,0.0036761495612161526
2533,NorESM2-LM,SSP126,2051,2100,0.6985250927569949,0.8156145542338887,1,423,False,0.001857162215049084,0.00034511292517006785,-5.138503401360548e-05,0.00027289081632653054,0.0011068093537414962,0.0005635656462585031,0.0005666187074829928,0.004094155922532076
2534,FGOALS-g3,SSP245,2016,2050,0.6052066395519661,0.6147076970910318,1,423,False,0.0014362748132045544,-5.022794117647039e-06,-6.317401960784314e-05,2.779362745098039e-05,0.0012071776960784315,0.00040041813725490215,-4.040318627450979e-05,0.0030034674602633783
2535,INM-CM5-0,SSP245,2051,2100,1.2496407245117211,1.326570554233889,1,423,False,0.0015371242483861085,0.0004276261904761904,0.0003507086734693877,0.0002096217687074829,0.0014012573129251694,0.0008728523809523802,0.0009879566326530611,0.00479919057491672
2536,FIO-ESM-2-0,SSP585,2016,2050,0.9214371822984616,0.7506876970910318,1,423,False,0.0027018368654103926,9.919019607843138e-05,-0.00016624142156862755,3.078602941176471e-05,0.001641972549019608,0.0004653058823529412,-3.626519607843146e-05,0.00477285010070451
2537,GFDL-ESM4,SSP585,2051,2100,2.4029243347146116,2.3385385542338892,1,423,False,0.0036251442769385865,0.00041123843537414935,-0.0002192573129251699,0.000261988775510204,0.002005468537414965,0.0017122867346938768,0.0004539698979591835,0.007796869447006612
2538,INM-CM4-8,SSP126,2016,2050,0.4655339702136985,0.9190791256624604,1,424,False,0.0005329788929954657,0.00015652990196078433,-9.112598039215688e-05,4.5511519607843154e-05,0.0015030867647058824,0.0007040676470588237,0.0001109154411764706,0.002851048745936642
2539,ACCESS-CM2,SSP126,2051,2100,1.7542525015673691,1.6615045542338889,1,424,False,0.0022308765799947065,0.0003411132653061223,-2.4234693877551538e-06,0.00025214013605442167,0.0015184207482993187,0.0010694246598639454,0.0005908299319727888,0.005409551920130759
2540,MRI-ESM2-0,SSP245,2016,2050,0.8586529664375462,0.9145848399481746,1,424,False,0.0024052547914545043,1.4701225490196113e-05,-5.3776715686274514e-05,6.6026960784313726e-06,0.0016037401960784315,0.0006690193627450983,-3.247279411764703e-05,0.004645541556160386
2541,CanESM5,SSP245,2051,2100,2.601528119885387,2.4024605542338895,1,424,False,0.0029330400636393707,0.0005184292517006801,0.00016801105442176874,0.0003346353741496599,0.0019640263605442167,0.0021688588435374136,0.0010210756802721088,0.00808700094799311
2542,ACCESS-ESM1-5,SSP585,2016,2050,1.0173077338419223,1.1323591256624603,1,424,False,0.002664822753770696,0.00013517867647058824,-6.060882352941176e-05,5.136544117647059e-05,0.002318244607843138,0.0008957598039215687,0.00012593529411764707,0.00600476245965305
2543,UKESM1-0-LL,SSP585,2051,2100,4.595425426489305,4.122022554233888,1,424,False,0.006450943948887148,0.0009972705782312922,0.0001328011904761906,0.00026985799319727884,0.0031988874149659853,0.0035689624149659845,0.0013999297619047618,0.014618723540723882
2544,CMCC-ESM2,SSP126,2016,2050,0.5814902538688784,0.702553411376746,1,425,False,0.00119700705997735,0.0001495473039215686,2.737573529411764e-05,3.978406862745098e-05,0.001269639705882353,0.0003365458333333334,0.00021670710784313724,0.003019899707036174
2545,EC-Earth3-Veg,SSP126,2051,2100,1.110083051131312,1.2159945542338888,1,425,False,0.001071766522836853,0.0007600022108843532,8.930170068027204e-05,-4.659863945578946e-07,0.0014741681972789105,-2.0770748299319823e-05,0.0008488379251700674,0.003374001896986511
2546,EC-Earth3-CC,SSP245,2016,2050,0.5685827877334759,0.809610554233889,1,425,False,0.0013314689576226523,7.319509803921572e-05,-2.850980392156883e-06,7.804656862745091e-06,0.0015424715686274512,0.00043419362745098037,7.814877450980393e-05,0.003386282928210888
2547,ACCESS-ESM1-5,SSP245,2051,2100,1.988482685016417,1.9998325542338893,1,425,False,0.0028431400768048924,0.0016193583333333327,0.00040361581632653053,5.681156462585031e-05,0.0012833445578231282,0.0009488503401360539,0.0020797857142857137,0.007155120689049788
2548,MPI-ESM1-2-HR,SSP585,2016,2050,0.7005728964523428,0.9611305542338888,1,425,False,0.0013719732640332682,0.0002760698529411765,-5.445490196078432e-05,3.685588235294119e-05,0.001997564460784314,0.0004998007352941177,0.00025847083333333334,0.0041278092934450335
2549,NESM3,SSP585,2051,2100,3.399749941502762,3.3759125542338886,1,425,False,0.004043395831575388,0.0015105069727891153,0.00013380561224489784,0.00025328690476190475,0.002933807312925169,0.0020300433673469385,0.001897599489795918,0.010904846001643412
2550,INM-CM4-8,SSP126,2016,2050,0.4655339702136985,0.5860962685196033,1,426,False,0.001102851113758947,-5.6433578431372556e-05,0.00011714681372549023,-1.9671568627450985e-05,0.0009860220588235292,0.0007312627450980394,4.10416666666667e-05,0.002861177584347182
2551,FIO-ESM-2-0,SSP126,2051,2100,1.0482047733976667,0.8155005542338888,1,426,False,0.0012778871787687352,0.00028225442176870716,0.0006096440476190474,4.565782312925169e-05,0.0010669892857142849,0.0004344277210884348,0.0009375562925170061,0.003716860478088461
2552,CMCC-ESM2,SSP245,2016,2050,0.6246699132338449,0.6327048399481746,1,426,False,0.0015817354319008778,-9.940857843137256e-05,9.232230392156865e-05,-8.417892156862754e-06,0.0012686308823529411,0.000798323774509804,-1.5504166666666673e-05,0.003633185922096956
2553,MPI-ESM1-2-LR,SSP245,2051,2100,1.3124393801347765,1.3500485542338885,1,426,False,0.0019074082344939173,0.0003086753401360544,0.0003735226190476189,2.913248299319726e-05,0.001434167346938775,0.0016009646258503393,0.0007113304421768706,0.005653870649459902
