,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
3689,GrIS,,345,SSP370,False,2051,2100,0.04849088595438148,2.921608554233889,0.001121688945578231
3690,GrIS,,346,SSP370,False,2016,2050,0.015303081232492846,0.48790769709103166,0.0003388524509803922
3691,GrIS,,346,SSP370,False,2051,2100,0.019325920768307213,1.222924554233889,0.0008645627551020403
3692,GrIS,,347,SSP370,False,2016,2050,0.03419974789915932,0.8068734113767461,0.0015931877450980397
3693,GrIS,,347,SSP370,False,2051,2100,0.04203551020408139,2.430360554233889,0.004131502210884351
3694,GrIS,,348,SSP370,False,2016,2050,0.03450680672268872,0.8125505542338889,0.0004886399509803922
3695,GrIS,,348,SSP370,False,2051,2100,0.041028355342136634,2.425036554233889,0.0011347071428571426
3696,GrIS,,349,SSP370,False,2016,2050,0.028367899159663583,0.7167191256624602,0.0005130612745098039
3697,GrIS,,349,SSP370,False,2051,2100,0.03236314525810306,2.0124085542338888,0.0009744411564625846
3698,GrIS,,350,SSP370,False,2016,2050,0.017606162464985812,0.5244962685196033,0.00043255122549019616
3699,GrIS,,350,SSP370,False,2051,2100,0.021522540216086305,1.360320554233889,0.0011092925170068026
3700,GrIS,,351,SSP370,False,2016,2050,0.03411291316526577,0.7968048399481745,0.00045929338235294124
3701,GrIS,,351,SSP370,False,2051,2100,0.03917109243697456,2.345582554233889,0.0013240251700680264
3702,GrIS,,352,SSP370,False,2016,2050,0.02220770308123227,0.6062905542338888,0.0006118848039215687
3703,GrIS,,352,SSP370,False,2051,2100,0.02719398799519793,1.654342554233889,0.001491628401360544
3704,GrIS,,353,SSP370,False,2016,2050,0.029517114845938074,0.7297448399481746,0.00041967769607843147
3705,GrIS,,353,SSP370,False,2051,2100,0.035803054021608445,2.127430554233889,0.0017128285714285707
3706,GrIS,,354,SSP370,False,2016,2050,0.02389294117647034,0.6397991256624603,0.0002993737745098039
3707,GrIS,,354,SSP370,False,2051,2100,0.02795821368547404,1.7463945542338888,0.0006753833333333328
3708,GrIS,,355,SSP370,False,2016,2050,0.019032829131652475,0.5600819828053175,0.0003611762254901962
3709,GrIS,,355,SSP370,False,2051,2100,0.023531418967586898,1.4663345542338886,2.0450340136054117e-05
3710,GrIS,,356,SSP370,False,2016,2050,0.01568467787114831,0.5040391256624602,0.0004133227941176471
3711,GrIS,,356,SSP370,False,2051,2100,0.018461767106842632,1.227028554233889,0.0003872156462585027
3712,GrIS,,357,SSP370,False,2016,2050,0.027773529411764426,0.691390554233889,0.000384182843137255
3713,GrIS,,357,SSP370,False,2051,2100,0.03050265066026394,1.9218365542338889,0.0008342921768707477
3714,GrIS,,358,SSP370,False,2016,2050,0.017563585434173495,0.5249591256624604,0.0002636080882352941
3715,GrIS,,358,SSP370,False,2051,2100,0.020598631452580916,1.3383845542338886,0.00029110833333333304
3716,GrIS,,359,SSP370,False,2016,2050,0.021308627450980177,0.5919791256624602,0.0002905210784313726
3717,GrIS,,359,SSP370,False,2051,2100,0.024684605042016663,1.569704554233889,0.000666296768707483
3718,GrIS,,360,SSP370,False,2016,2050,0.03592445378151224,0.828370554233889,0.0006735174019607843
3719,GrIS,,360,SSP370,False,2051,2100,0.03965198559423747,2.417590554233889,0.0020462607142857137
3720,GrIS,,361,SSP370,False,2016,2050,0.029752044817926877,0.7342762685196033,0.00038667205882352945
3721,GrIS,,361,SSP370,False,2051,2100,0.032968451380552044,2.068490554233889,0.0013541948979591831
3722,GrIS,,362,SSP370,False,2016,2050,0.02257002801120426,0.620056268519603,-0.0012924345588235294
3723,GrIS,,362,SSP370,False,2051,2100,0.027147735894357598,1.678586554233889,-0.003499746088435374
3724,GrIS,,363,SSP370,False,2016,2050,0.02239756302520986,0.6118562685196032,0.0004959781862745099
3725,GrIS,,363,SSP370,False,2051,2100,0.02765559183673455,1.688772554233889,0.0009059086734693872
