,ice_source,region,sample,scenario,risk_averse,startyr,endyr,Tavg,dSdt
268,AIS,PEN,135,SSP119,True,2016,2050,0.3935396679135713,4.2794607843137264e-05
269,AIS,PEN,135,SSP119,True,2051,2100,0.29393109648499993,0.00031859115646258487
270,AIS,PEN,136,SSP119,True,2016,2050,0.4661939536278571,4.023872549019608e-05
271,AIS,PEN,136,SSP119,True,2051,2100,0.2957410964849999,0.0003582818027210883
272,AIS,PEN,137,SSP119,True,2016,2050,0.44298823934214276,3.875416666666667e-05
273,AIS,PEN,137,SSP119,True,2051,2100,0.22847909648499987,0.00034381887755102037
274,AIS,PEN,138,SSP119,True,2016,2050,0.633353953627857,4.9005882352941175e-05
275,AIS,PEN,138,SSP119,True,2051,2100,0.6985830964849999,0.0003326639455782312
276,AIS,PEN,139,SSP119,True,2016,2050,0.6042910964849999,3.842083333333334e-05
277,AIS,PEN,139,SSP119,True,2051,2100,0.690329096485,0.0004070994897959181
278,AIS,PEN,140,SSP119,True,2016,2050,0.457333953627857,3.356274509803922e-05
279,AIS,PEN,140,SSP119,True,2051,2100,0.40582309648499987,0.00043610323129251695
280,AIS,PEN,141,SSP119,True,2016,2050,0.5018310964849998,6.559828431372551e-05
281,AIS,PEN,141,SSP119,True,2051,2100,0.5751810964849998,0.00031218690476190466
282,AIS,PEN,142,SSP119,True,2016,2050,0.461873953627857,2.4293872549019605e-05
283,AIS,PEN,142,SSP119,True,2051,2100,0.3838190964849999,0.0002972141156462583
284,AIS,PEN,143,SSP119,True,2016,2050,0.5663396679135714,7.234558823529412e-05
285,AIS,PEN,143,SSP119,True,2051,2100,0.5511610964849999,0.0004112491496598637
286,AIS,PEN,144,SSP119,True,2016,2050,0.4750196679135713,4.939705882352941e-05
287,AIS,PEN,144,SSP119,True,2051,2100,0.4107510964849999,0.0004590700680272107
288,AIS,PEN,145,SSP119,True,2016,2050,0.48529395362785704,5.25732843137255e-05
289,AIS,PEN,145,SSP119,True,2051,2100,0.5297190964849999,0.00037422244897959163
290,AIS,PEN,146,SSP119,True,2016,2050,0.6497710964849999,2.4733823529411774e-05
291,AIS,PEN,146,SSP119,True,2051,2100,0.761049096485,0.0003506547619047618
292,AIS,PEN,147,SSP119,True,2016,2050,0.5423110964850001,3.412500000000001e-05
293,AIS,PEN,147,SSP119,True,2051,2100,0.5219430964849999,0.0003383139455782312
294,AIS,PEN,148,SSP119,True,2016,2050,0.6080996679135713,5.826029411764706e-05
295,AIS,PEN,148,SSP119,True,2051,2100,0.618667096485,0.00035577823129251694
296,AIS,PEN,149,SSP119,True,2016,2050,0.5357996679135714,2.965808823529412e-05
297,AIS,PEN,149,SSP119,True,2051,2100,0.5667510964849999,0.0004254479591836734
298,AIS,PEN,150,SSP119,True,2016,2050,0.4995825250564285,7.919044117647059e-05
299,AIS,PEN,150,SSP119,True,2051,2100,0.42478509648499985,0.00031902057823129243
300,AIS,PEN,151,SSP119,True,2016,2050,0.46770823934214284,4.521544117647059e-05
301,AIS,PEN,151,SSP119,True,2051,2100,0.358029096485,0.00029850697278911557
302,AIS,PEN,152,SSP119,True,2016,2050,0.43918538219928566,4.7052205882352944e-05
303,AIS,PEN,152,SSP119,True,2051,2100,0.41082909648499993,0.00018857636054421753
304,AIS,PEN,153,SSP119,True,2016,2050,0.5265825250564284,4.738970588235295e-05
305,AIS,PEN,153,SSP119,True,2051,2100,0.5156830964849999,0.0003468753401360543
306,AIS,PEN,154,SSP119,True,2016,2050,0.5038625250564285,4.0941421568627446e-05
307,AIS,PEN,154,SSP119,True,2051,2100,0.5118750964849998,0.00028099166666666644
308,AIS,PEN,155,SSP119,True,2016,2050,0.4394339536278571,6.482573529411766e-05
309,AIS,PEN,155,SSP119,True,2051,2100,0.44479709648499993,0.0003728085034013604
310,AIS,PEN,156,SSP119,True,2016,2050,0.507693953627857,5.245441176470589e-05
311,AIS,PEN,156,SSP119,True,2051,2100,0.3800870964849999,0.0004100846938775509
