,ice_source,region,sample,scenario,risk_averse,startyr,endyr,Tavg,dSdt
150,AIS,EAIS,76,SSP119,True,2016,2050,0.6986368107707143,6.687892156862745e-05
151,AIS,EAIS,76,SSP119,True,2051,2100,0.7468690964849999,0.0012736880952380946
152,AIS,EAIS,77,SSP119,True,2016,2050,0.5131253821992857,0.0001295477941176471
153,AIS,EAIS,77,SSP119,True,2051,2100,0.39790509648499994,0.0021412921768707476
154,AIS,EAIS,78,SSP119,True,2016,2050,0.5015196679135713,0.00015710245098039222
155,AIS,EAIS,78,SSP119,True,2051,2100,0.488149096485,0.0014583734693877546
156,AIS,EAIS,79,SSP119,True,2016,2050,0.5909282393421427,0.00014488897058823532
157,AIS,EAIS,79,SSP119,True,2051,2100,0.7025630964849998,0.0017721212585034005
158,AIS,EAIS,80,SSP119,True,2016,2050,0.5304253821992857,0.0003197399509803922
159,AIS,EAIS,80,SSP119,True,2051,2100,0.6220730964849999,0.001734091666666666
160,AIS,EAIS,81,SSP119,True,2016,2050,0.6398825250564285,0.00022940710784313735
161,AIS,EAIS,81,SSP119,True,2051,2100,0.606687096485,0.0013605124149659864
162,AIS,EAIS,82,SSP119,True,2016,2050,0.5672425250564284,0.00017316666666666668
163,AIS,EAIS,82,SSP119,True,2051,2100,0.847123096485,0.0022209336734693866
164,AIS,EAIS,83,SSP119,True,2016,2050,0.3976225250564285,0.0008998485294117648
165,AIS,EAIS,83,SSP119,True,2051,2100,0.2960170964849999,0.005809922108843534
166,AIS,EAIS,84,SSP119,True,2016,2050,0.7966996679135713,0.00019146176470588236
167,AIS,EAIS,84,SSP119,True,2051,2100,0.858965096485,0.0009582947278911563
168,AIS,EAIS,85,SSP119,True,2016,2050,0.3852996679135714,0.00021422254901960785
169,AIS,EAIS,85,SSP119,True,2051,2100,0.2992150964849999,-0.00010205833333333351
170,AIS,EAIS,86,SSP119,True,2016,2050,0.6655539536278572,0.0007286602941176471
171,AIS,EAIS,86,SSP119,True,2051,2100,0.8275730964849999,0.004378111394557819
172,AIS,EAIS,87,SSP119,True,2016,2050,0.6030025250564284,0.00023601740196078433
173,AIS,EAIS,87,SSP119,True,2051,2100,0.711777096485,0.001804552551020407
174,AIS,EAIS,88,SSP119,True,2016,2050,0.6136310964849998,-8.332107843137263e-06
175,AIS,EAIS,88,SSP119,True,2051,2100,0.6064810964849999,0.0016315408163265301
176,AIS,EAIS,89,SSP119,True,2016,2050,0.3979425250564284,0.000290082843137255
177,AIS,EAIS,89,SSP119,True,2051,2100,0.31864109648499994,0.001170812585034013
178,AIS,EAIS,90,SSP119,True,2016,2050,0.5991682393421428,0.0001458024509803922
179,AIS,EAIS,90,SSP119,True,2051,2100,0.6416830964849999,0.0017605215986394548
180,AIS,EAIS,91,SSP119,True,2016,2050,0.43299395362785703,0.0001251950980392157
181,AIS,EAIS,91,SSP119,True,2051,2100,0.39467509648499993,0.0013008164965986392
182,AIS,EAIS,92,SSP119,True,2016,2050,0.48708252505642846,0.00013959142156862744
183,AIS,EAIS,92,SSP119,True,2051,2100,0.507929096485,0.0014296814625850334
184,AIS,EAIS,93,SSP119,True,2016,2050,0.4926682393421428,0.00018497524509803926
185,AIS,EAIS,93,SSP119,True,2051,2100,0.31996509648499993,0.0020759715986394555
186,AIS,EAIS,94,SSP119,True,2016,2050,0.49491395362785706,2.345833333333334e-06
187,AIS,EAIS,94,SSP119,True,2051,2100,0.5258790964849999,0.0010273469387755095
188,AIS,EAIS,95,SSP119,True,2016,2050,0.491473953627857,6.29122549019608e-05
189,AIS,EAIS,95,SSP119,True,2051,2100,0.42060509648499994,0.0017255120748299315
190,AIS,EAIS,96,SSP119,True,2016,2050,0.4189910964849999,0.00016527671568627455
191,AIS,EAIS,96,SSP119,True,2051,2100,0.2861050964849999,0.0016426925170068018
192,AIS,EAIS,97,SSP119,True,2016,2050,0.4513025250564284,0.0001934740196078432
193,AIS,EAIS,97,SSP119,True,2051,2100,0.30602509648499987,0.0013397246598639448
194,AIS,EAIS,98,SSP119,True,2016,2050,0.537373953627857,7.473455882352944e-05
195,AIS,EAIS,98,SSP119,True,2051,2100,0.6458710964849999,0.0016218671768707476
196,AIS,EAIS,99,SSP119,True,2016,2050,0.5155710964849998,0.00013725171568627453
197,AIS,EAIS,99,SSP119,True,2051,2100,0.3991590964849998,0.0018766731292517
198,AIS,EAIS,100,SSP119,True,2016,2050,0.39963109648499995,0.000414782843137255
199,AIS,EAIS,100,SSP119,True,2051,2100,0.27488709648499987,0.001734228061224489
200,AIS,EAIS,101,SSP119,True,2016,2050,0.7540025250564285,0.0002599759803921569
201,AIS,EAIS,101,SSP119,True,2051,2100,0.810275096485,0.0022277430272108836
202,AIS,EAIS,102,SSP119,True,2016,2050,0.43012252505642845,0.00020242328431372555
203,AIS,EAIS,102,SSP119,True,2051,2100,0.3122990964849999,0.001560762414965986
204,AIS,EAIS,103,SSP119,True,2016,2050,0.5416710964849999,0.00045109852941176474
205,AIS,EAIS,103,SSP119,True,2051,2100,0.7026390964849999,0.0025014547619047604
206,AIS,EAIS,104,SSP119,True,2016,2050,0.48249966791357135,0.00013378553921568627
207,AIS,EAIS,104,SSP119,True,2051,2100,0.4653030964849998,0.0009616523809523807
208,AIS,EAIS,105,SSP119,True,2016,2050,0.6448510964849999,0.0004792225490196079
209,AIS,EAIS,105,SSP119,True,2051,2100,0.6971270964849999,0.0026311886054421756
210,AIS,EAIS,106,SSP119,True,2016,2050,0.6297625250564286,0.00013124534313725493
211,AIS,EAIS,106,SSP119,True,2051,2100,0.7099170964849999,0.002054277380952381
212,AIS,EAIS,107,SSP119,True,2016,2050,0.5827510964849999,0.00022762818627450982
213,AIS,EAIS,107,SSP119,True,2051,2100,0.635817096485,0.0013246129251700677
214,AIS,EAIS,108,SSP119,True,2016,2050,0.4981453821992856,0.0002481585784313726
215,AIS,EAIS,108,SSP119,True,2051,2100,0.33217309648499993,0.0015092698979591829
216,AIS,EAIS,109,SSP119,True,2016,2050,0.7781625250564285,0.0005386568627450981
217,AIS,EAIS,109,SSP119,True,2051,2100,0.858245096485,0.0026630865646258477
218,AIS,EAIS,110,SSP119,True,2016,2050,0.4635968107707142,0.000140393137254902
219,AIS,EAIS,110,SSP119,True,2051,2100,0.396351096485,0.0014547039115646255
220,AIS,EAIS,111,SSP119,True,2016,2050,0.5923510964849998,0.00017448750000000003
221,AIS,EAIS,111,SSP119,True,2051,2100,0.5191630964849999,0.0017148163265306112
222,AIS,EAIS,112,SSP119,True,2016,2050,0.3723482393421428,-4.658382352941177e-05
223,AIS,EAIS,112,SSP119,True,2051,2100,0.36034709648499985,0.0010265777210884351
224,AIS,EAIS,113,SSP119,True,2016,2050,0.5189225250564284,0.00011233406862745101
225,AIS,EAIS,113,SSP119,True,2051,2100,0.6392130964849998,0.0010820875850340134
226,AIS,EAIS,114,SSP119,True,2016,2050,0.678413953627857,0.00022258039215686278
227,AIS,EAIS,114,SSP119,True,2051,2100,0.7275130964849998,0.0009768943877551013
228,AIS,EAIS,115,SSP119,True,2016,2050,0.4883310964849999,9.088602941176473e-05
229,AIS,EAIS,115,SSP119,True,2051,2100,0.47475909648499987,0.001647655102040816
230,AIS,EAIS,116,SSP119,True,2016,2050,0.43725681077071415,-5.734068627450971e-06
231,AIS,EAIS,116,SSP119,True,2051,2100,0.2739170964849999,0.00262614931972789
232,AIS,EAIS,117,SSP119,True,2016,2050,0.5948453821992856,1.8239215686274504e-05
233,AIS,EAIS,117,SSP119,True,2051,2100,0.5759010964849999,0.0019407678571428558
234,AIS,EAIS,118,SSP119,True,2016,2050,0.423633953627857,0.0003337759803921569
235,AIS,EAIS,118,SSP119,True,2051,2100,0.3071090964849999,0.0020148010204081627
236,AIS,EAIS,119,SSP119,True,2016,2050,0.40195966791357135,0.00017781936274509813
237,AIS,EAIS,119,SSP119,True,2051,2100,0.2628730964849999,0.002909587925170067
238,AIS,EAIS,120,SSP119,True,2016,2050,0.470791096485,0.00021150318627450988
239,AIS,EAIS,120,SSP119,True,2051,2100,0.3997130964849999,0.0014688749999999997
240,AIS,EAIS,121,SSP119,True,2016,2050,0.5188768107707142,-1.5003676470588247e-05
