,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
5488,AIS,EAIS,245,SSPNDC,False,2016,2050,0.02475848739495775,0.6723276970910318,-1.7595588235294158e-06
5489,AIS,EAIS,245,SSPNDC,False,2051,2100,0.03332013925570209,1.9105205542338888,0.0001591265306122448
5490,AIS,EAIS,246,SSPNDC,False,2016,2050,0.021083193277310723,0.6113876970910319,1.2238725490196088e-05
5491,AIS,EAIS,246,SSPNDC,False,2051,2100,0.02904256422569011,1.6793225542338894,0.0006548358843537414
5492,AIS,EAIS,247,SSPNDC,False,2016,2050,0.023091764705882138,0.6513248399481746,0.00017570171568627452
5493,AIS,EAIS,247,SSPNDC,False,2051,2100,0.031036489795918196,1.7859085542338888,0.000544970408163265
5494,AIS,EAIS,248,SSPNDC,False,2016,2050,0.018029159663865386,0.5549762685196032,3.92843137254902e-05
5495,AIS,EAIS,248,SSPNDC,False,2051,2100,0.023869128451380405,1.439098554233889,-3.3194387755101954e-05
5496,AIS,EAIS,249,SSPNDC,False,2016,2050,0.018835322128851355,0.5773591256624604,7.489803921568627e-05
5497,AIS,EAIS,249,SSPNDC,False,2051,2100,0.02684077310924355,1.5590405542338888,0.0003303768707482992
5498,AIS,EAIS,250,SSPNDC,False,2016,2050,0.01555014005602226,0.49754769709103175,7.952450980392156e-05
5499,AIS,EAIS,250,SSPNDC,False,2051,2100,0.021742496998799387,1.2904965542338889,2.9608503401360346e-05
5500,AIS,EAIS,251,SSPNDC,False,2016,2050,0.016528823529411617,0.5475219828053174,-1.3992892156862742e-05
5501,AIS,EAIS,251,SSPNDC,False,2051,2100,0.0223118127250899,1.370392554233889,9.100391156462583e-05
5502,AIS,EAIS,252,SSPNDC,False,2016,2050,0.014689887955181937,0.5067734113767461,8.228921568627447e-06
5503,AIS,EAIS,252,SSPNDC,False,2051,2100,0.019640859543817408,1.238064554233889,-7.228350340136053e-05
5504,AIS,EAIS,253,SSPNDC,False,2016,2050,0.02000070028011187,0.6153391256624604,8.828333333333333e-05
5505,AIS,EAIS,253,SSPNDC,False,2051,2100,0.026004374549819773,1.582120554233889,0.0004069278911564625
5506,AIS,EAIS,254,SSPNDC,False,2016,2050,0.0364673389355739,0.939630554233889,0.00012736151960784318
5507,AIS,EAIS,254,SSPNDC,False,2051,2100,0.045942276110443915,2.6605325542338893,0.0006795952380952379
5508,AIS,EAIS,255,SSPNDC,False,2016,2050,0.022551092436974597,0.6766562685196033,-9.439534313725494e-05
5509,AIS,EAIS,255,SSPNDC,False,2051,2100,0.029798929171668497,1.7737085542338888,9.052891156462581e-05
5510,AIS,EAIS,256,SSPNDC,False,2016,2050,0.01887190476190457,0.5554734113767461,0.00019196299019607848
5511,AIS,EAIS,256,SSPNDC,False,2051,2100,0.026245570228091087,1.5279465542338893,0.0012713188775510197
5512,AIS,EAIS,257,SSPNDC,False,2016,2050,0.01724669467787098,0.5378819828053175,-0.00010036838235294119
5513,AIS,EAIS,257,SSPNDC,False,2051,2100,0.023708926770708138,1.4160745542338886,-0.0001846925170068026
5514,AIS,EAIS,258,SSPNDC,False,2016,2050,0.023488067226890535,0.6566048399481746,-0.00011707867647058825
5515,AIS,EAIS,258,SSPNDC,False,2051,2100,0.03195683073229274,1.8401105542338891,-0.0008390894557823123
5516,AIS,EAIS,259,SSPNDC,False,2016,2050,0.02386114845938353,0.6766019828053176,2.0756617647058823e-05
5517,AIS,EAIS,259,SSPNDC,False,2051,2100,0.032387351740696096,1.8711425542338889,0.0007953569727891153
