,ice_source,region,sample,scenario,riskaverse,startyr,endyr,Tavg,dSdt
238,AIS,PEN,120,SSP119,,2016,2050,0.470791096485,4.541960784313726e-05
239,AIS,PEN,120,SSP119,,2051,2100,0.3997130964849999,0.0002758802721088435
240,AIS,PEN,121,SSP119,,2016,2050,0.5188768107707142,2.114705882352941e-05
241,AIS,PEN,121,SSP119,,2051,2100,0.6595910964849999,0.00020429931972789115
242,AIS,PEN,122,SSP119,,2016,2050,0.4253396679135713,7.317647058823532e-06
243,AIS,PEN,122,SSP119,,2051,2100,0.30563309648499987,0.00012243673469387756
244,AIS,PEN,123,SSP119,,2016,2050,0.538631096485,-8.11372549019608e-06
245,AIS,PEN,123,SSP119,,2051,2100,0.5584990964849998,0.00030613877551020403
246,AIS,PEN,124,SSP119,,2016,2050,0.605731096485,3.879803921568627e-05
247,AIS,PEN,124,SSP119,,2051,2100,0.48655909648499995,0.000217934693877551
248,AIS,PEN,125,SSP119,,2016,2050,0.5280682393421429,4.9196078431372556e-05
249,AIS,PEN,125,SSP119,,2051,2100,0.6079050964849999,-3.210884353741497e-05
250,AIS,PEN,126,SSP119,,2016,2050,0.5446196679135714,2.31843137254902e-05
251,AIS,PEN,126,SSP119,,2051,2100,0.4995530964849999,0.00014684897959183673
252,AIS,PEN,127,SSP119,,2016,2050,0.46167395362785707,1.1880392156862745e-05
253,AIS,PEN,127,SSP119,,2051,2100,0.38785709648499994,0.00032562721088435375
254,AIS,PEN,128,SSP119,,2016,2050,0.474931096485,-8.519607843137254e-06
255,AIS,PEN,128,SSP119,,2051,2100,0.42988309648499995,0.00016689795918367346
256,AIS,PEN,129,SSP119,,2016,2050,0.6961482393421428,-2.6278431372549018e-05
257,AIS,PEN,129,SSP119,,2051,2100,0.612121096485,0.0002523809523809524
258,AIS,PEN,130,SSP119,,2016,2050,0.4718710964849999,2.635490196078432e-05
259,AIS,PEN,130,SSP119,,2051,2100,0.40149109648499987,0.0003064136054421768
260,AIS,PEN,131,SSP119,,2016,2050,0.5020510964849999,6.217647058823528e-06
261,AIS,PEN,131,SSP119,,2051,2100,0.46887909648499987,-3.273469387755102e-05
262,AIS,PEN,132,SSP119,,2016,2050,0.5892482393421428,1.9517647058823524e-05
263,AIS,PEN,132,SSP119,,2051,2100,0.6008750964849999,0.0002485414965986394
264,AIS,PEN,133,SSP119,,2016,2050,0.5579682393421428,3.052352941176471e-05
