,model,run,scenario,startyr,endyr,Tavg,dSdt
791,CanESM5,r8i1p1f1_gn,SSP585,2051,2100,4.403399761366643,0.005895071491903188
792,CanESM5,r8i1p2f1_gn,SSP585,2016,2050,1.5101239632196553,0.002710563295027789
793,CanESM5,r8i1p2f1_gn,SSP585,2051,2100,4.646439284812857,0.0057420371746530335
794,CanESM5,r9i1p2f1_gn,SSP585,2016,2050,1.422114088558999,0.0026507250526372123
795,CanESM5,r9i1p2f1_gn,SSP585,2051,2100,4.455186057184676,0.005762381821262593
796,CIESM,r1i1p1f1_gn,SSP585,2016,2050,0.9812230355915403,0.0027991064331110787
797,CIESM,r1i1p1f1_gn,SSP585,2051,2100,3.8513925991128986,0.006262271379937931
798,CMCC-CM2-SR5,r1i1p1f1_gn,SSP585,2016,2050,0.9054922689683167,0.001867166775114396
799,CMCC-CM2-SR5,r1i1p1f1_gn,SSP585,2051,2100,3.2846455086901187,0.0037433203994011394
800,CMCC-ESM2,r1i1p1f1_gn,SSP585,2016,2050,0.7015816060980455,0.0021039282574373134
801,CMCC-ESM2,r1i1p1f1_gn,SSP585,2051,2100,3.260285309457288,0.003866754624308372
802,EC-Earth3-CC,r1i1p1f1_gn,SSP585,2016,2050,0.5915107137864197,0.001975275356979931
803,EC-Earth3-CC,r1i1p1f1_gn,SSP585,2051,2100,2.957445566766694,0.004371789949280875
804,EC-Earth3-Veg,r1i1p1f1_gn,SSP585,2016,2050,0.9213605385058941,0.002026891226277632
805,EC-Earth3-Veg,r1i1p1f1_gn,SSP585,2051,2100,3.2849386547391077,0.00428476443096083
806,FGOALS-f3-L,r1i1p1f1_gn,SSP585,2016,2050,0.8322146242074382,0.0021107729305239287
807,FGOALS-f3-L,r1i1p1f1_gn,SSP585,2051,2100,2.7829819629452004,0.003746473363467625
808,FGOALS-g3,r1i1p1f1_gn,SSP585,2016,2050,0.6616401608673073,0.0017059105722343221
809,FGOALS-g3,r1i1p1f1_gn,SSP585,2051,2100,2.1929424742643278,0.0031070204413667017
810,FIO-ESM-2-0,r1i1p1f1_gn,SSP585,2016,2050,0.9214371822984617,0.00214277405072661
811,FIO-ESM-2-0,r1i1p1f1_gn,SSP585,2051,2100,3.26253929962661,0.004413274477939217
812,GFDL-CM4,r1i1p1f1_gn,SSP585,2016,2050,0.9464245234345299,0.0022415792679085452
813,GFDL-CM4,r1i1p1f1_gn,SSP585,2051,2100,3.1459173756302903,0.004250158460772768
814,GFDL-ESM4,r1i1p1f1_gn,SSP585,2016,2050,0.7156126918208656,0.001837187063168077
815,GFDL-ESM4,r1i1p1f1_gn,SSP585,2051,2100,2.402924334714612,0.0035354373406390753
816,HadGEM3-GC31-LL,r1i1p1f3_gn,SSP585,2016,2050,1.4424434337987577,0.0029096627498374265
817,HadGEM3-GC31-LL,r1i1p1f3_gn,SSP585,2051,2100,4.251246051434748,0.005438688458228598
818,HadGEM3-GC31-LL,r2i1p1f3_gn,SSP585,2016,2050,1.2949716633133335,0.0028504227452418383
819,HadGEM3-GC31-LL,r2i1p1f3_gn,SSP585,2051,2100,4.16027004636436,0.005439103866110043
820,HadGEM3-GC31-LL,r3i1p1f3_gn,SSP585,2016,2050,1.4237255018200585,0.002835463294211556
821,HadGEM3-GC31-LL,r3i1p1f3_gn,SSP585,2051,2100,4.313456090632769,0.005585671687612728
822,HadGEM3-GC31-LL,r4i1p1f3_gn,SSP585,2016,2050,1.4562769166540193,0.003026946064303903
823,HadGEM3-GC31-LL,r4i1p1f3_gn,SSP585,2051,2100,4.341288336655282,0.005488928483456982
824,HadGEM3-GC31-MM,r1i1p1f3_gn,SSP585,2016,2050,1.3289609208983393,0.002876276917317334
825,HadGEM3-GC31-MM,r1i1p1f3_gn,SSP585,2051,2100,4.238548525731403,0.0056002790830573254
826,HadGEM3-GC31-MM,r2i1p1f3_gn,SSP585,2016,2050,1.2605872805260674,0.0030013390761964463
827,HadGEM3-GC31-MM,r2i1p1f3_gn,SSP585,2051,2100,4.187668106345029,0.005606922568107138
828,HadGEM3-GC31-MM,r3i1p1f3_gn,SSP585,2016,2050,1.2223540641804789,0.002829602755167905
829,HadGEM3-GC31-MM,r3i1p1f3_gn,SSP585,2051,2100,4.181307299669754,0.005621039745758991
830,HadGEM3-GC31-MM,r4i1p1f3_gn,SSP585,2016,2050,1.1667407873824232,0.0029133766451302696
831,HadGEM3-GC31-MM,r4i1p1f3_gn,SSP585,2051,2100,4.1212469816561565,0.00559695764463775
832,INM-CM4-8,r1i1p1f1_gr1,SSP585,2016,2050,0.7422410517559115,0.0017771196058567833
833,INM-CM4-8,r1i1p1f1_gr1,SSP585,2051,2100,2.3473149816757655,0.0026304150114254076
834,INM-CM5-0,r1i1p1f1_gr1,SSP585,2016,2050,0.7800737695783369,0.0018689222633838654
835,INM-CM5-0,r1i1p1f1_gr1,SSP585,2051,2100,2.27786686938299,0.002779271529645336
836,IPSL-CM6A-LR,r1i1p1f1_gn,SSP585,2016,2050,0.9706474485851686,0.002231914330931271
837,IPSL-CM6A-LR,r1i1p1f1_gn,SSP585,2051,2100,3.7299047597249455,0.004335307345098379
838,IPSL-CM6A-LR,r2i1p1f1_gn,SSP585,2016,2050,0.9986494518461768,0.002216356203836553
839,IPSL-CM6A-LR,r2i1p1f1_gn,SSP585,2051,2100,3.60056498209633,0.004351500041630803
840,IPSL-CM6A-LR,r3i1p1f1_gn,SSP585,2016,2050,0.938895906720802,0.002175067496650359
841,IPSL-CM6A-LR,r3i1p1f1_gn,SSP585,2051,2100,3.6835614267984624,0.004261815730406314
842,MIROC6,r1i1p1f1_gm,SSP585,2016,2050,0.7183282756046196,0.00233090778484064
843,MIROC6,r1i1p1f1_gm,SSP585,2051,2100,2.4342661556332246,0.00429001876286098
844,MIROC6,r2i1p1f1_gm,SSP585,2016,2050,0.6496230058400556,0.0022381785161354963
845,MIROC6,r2i1p1f1_gm,SSP585,2051,2100,2.370636090452024,0.004238421819647964
846,MIROC6,r3i1p1f1_gm,SSP585,2016,2050,0.6536818503313953,0.002302193028085372
847,MIROC6,r3i1p1f1_gm,SSP585,2051,2100,2.4515988170625747,0.004217852743304506
848,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP585,2016,2050,0.7005728964523428,0.001770401483072954
849,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP585,2051,2100,2.3403294780634383,0.003571867030494067
850,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP585,2016,2050,0.6088684492144125,0.001777296228443875
851,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP585,2051,2100,2.334088064414175,0.003683161066502941
852,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP585,2016,2050,0.5788136539684956,0.0019125309498871073
853,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP585,2051,2100,2.351528529079019,0.0036088395483639775
854,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP585,2016,2050,0.628275267567119,0.0017527626717791839
855,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP585,2051,2100,2.376142408651674,0.0037574828887472346
856,MRI-ESM2-0,r1i1p1f1_gm,SSP585,2016,2050,1.1065856576892656,0.0028301841195891887
857,MRI-ESM2-0,r1i1p1f1_gm,SSP585,2051,2100,2.9054030154318866,0.0052746218077990474
858,NESM3,r1i1p1f1_gn,SSP585,2016,2050,1.2097694071913452,0.002446191494955736
859,NESM3,r1i1p1f1_gn,SSP585,2051,2100,3.399749941502762,0.004011856049907451
860,NorESM2-LM,r1i1p1f1_gm,SSP585,2016,2050,0.6638960521598847,0.002492506057024002
861,NorESM2-LM,r1i1p1f1_gm,SSP585,2051,2100,2.3402745335117743,0.004588186740875244
862,NorESM2-MM,r1i1p1f1_gm,SSP585,2016,2050,0.8045185568688566,0.0022791746784658995
863,NorESM2-MM,r1i1p1f1_gm,SSP585,2051,2100,2.5198748702920852,0.004409151417868478
864,UKESM1-0-LL,r1i1p1f2_gn,SSP585,2016,2050,1.430913269394921,0.0031688138842582703
865,UKESM1-0-LL,r1i1p1f2_gn,SSP585,2051,2100,4.596253494587245,0.005714656138906674
866,UKESM1-0-LL,r2i1p1f2_gn,SSP585,2016,2050,1.5600297933275442,0.003247800557052388
867,UKESM1-0-LL,r2i1p1f2_gn,SSP585,2051,2100,4.742809059591991,0.00578648642617829
868,UKESM1-0-LL,r3i1p1f2_gn,SSP585,2016,2050,1.4685385443189034,0.0032184798927868113
869,UKESM1-0-LL,r3i1p1f2_gn,SSP585,2051,2100,4.575459771898181,0.005746211932629955
870,UKESM1-0-LL,r4i1p1f2_gn,SSP585,2016,2050,1.4129803017671065,0.0031077787280082703
871,UKESM1-0-LL,r4i1p1f2_gn,SSP585,2051,2100,4.606622584484285,0.005869942660234413
872,UKESM1-0-LL,r8i1p1f2_gn,SSP585,2016,2050,1.4416014965428303,0.0030838432995712057
873,UKESM1-0-LL,r8i1p1f2_gn,SSP585,2051,2100,4.455982221884824,0.005799773396277914
