Component,Source,CMIPModel,Run,Scenario,startyr,endyr,Tavg,dSdt
steric,CMIP6_RB,NESM3,r1i1p1f1_gn,ssp585,2016,2050,1.2097694071913452,1.9447786603655135
steric,CMIP6_RB,NorESM2-LM,r1i1p1f1_gm,ssp585,2016,2050,0.6638960521599415,1.8573457990373885
steric,CMIP6_RB,NorESM2-MM,r1i1p1f1_gm,ssp585,2016,2050,0.8045185568688566,2.9006229945591517
steric,CMIP6_RB,UKESM1-0-LL,r1i1p1f2_gn,ssp585,2016,2050,1.430913269394864,2.9773531232561385
steric,CMIP6_RB,UKESM1-0-LL,r2i1p1f2_gn,ssp585,2016,2050,1.560029793327601,2.9488699776785716
steric,CMIP6_RB,UKESM1-0-LL,r3i1p1f2_gn,ssp585,2016,2050,1.4685385443189602,2.8413316999162945
steric,CMIP6_RB,UKESM1-0-LL,r4i1p1f2_gn,ssp585,2016,2050,1.4129803017670497,2.818080357142857
steric,CMIP6_RB,UKESM1-0-LL,r8i1p1f2_gn,ssp585,2016,2050,1.4416014965428872,3.0750091552734373
steric,CMIP6_RB,ACCESS-CM2,r1i1p1f1_gn,ssp585,2051,2100,3.7687305434249083,5.430908203125
steric,CMIP6_RB,ACCESS-ESM1-5,r1i1p1f1_gn,ssp585,2051,2100,3.0255483199592277,4.570719604492187
steric,CMIP6_RB,BCC-CSM2-MR,r1i1p1f1_gn,ssp585,2051,2100,2.7309033465029415,4.366861877441406
steric,CMIP6_RB,CAMS-CSM1-0,r1i1p1f1_gn,ssp585,2051,2100,1.9067605496978217,4.346109924316406
steric,CMIP6_RB,CanESM5,r10i1p2f1_gn,ssp585,2051,2100,4.524607513782598,6.029052734375
steric,CMIP6_RB,CanESM5,r1i1p1f1_gn,ssp585,2051,2100,4.490722764608279,5.965982666015625
steric,CMIP6_RB,CanESM5,r1i1p2f1_gn,ssp585,2051,2100,4.537287847794573,5.97900390625
steric,CMIP6_RB,CanESM5,r2i1p1f1_gn,ssp585,2051,2100,4.610246449821716,5.916748046875
steric,CMIP6_RB,CanESM5,r2i1p2f1_gn,ssp585,2051,2100,4.556678075616105,6.076253662109375
steric,CMIP6_RB,CanESM5,r3i1p1f1_gn,ssp585,2051,2100,4.600486865591336,5.950927734375
steric,CMIP6_RB,CanESM5,r3i1p2f1_gn,ssp585,2051,2100,4.6014677672205835,5.98388671875
steric,CMIP6_RB,CanESM5,r4i1p1f1_gn,ssp585,2051,2100,4.412805333607196,5.895182495117187
steric,CMIP6_RB,CanESM5,r4i1p2f1_gn,ssp585,2051,2100,4.530561895666267,5.999349365234375
steric,CMIP6_RB,CanESM5,r5i1p1f1_gn,ssp585,2051,2100,4.539439264316911,5.907796630859375
steric,CMIP6_RB,CanESM5,r5i1p2f1_gn,ssp585,2051,2100,4.525813799370837,5.901692504882813
steric,CMIP6_RB,CanESM5,r6i1p2f1_gn,ssp585,2051,2100,4.592921567643884,5.962321166992187
steric,CMIP6_RB,CanESM5,r7i1p2f1_gn,ssp585,2051,2100,4.522803369482688,6.088460693359375
steric,CMIP6_RB,CanESM5,r8i1p1f1_gn,ssp585,2051,2100,4.403399761366586,5.928141479492187
steric,CMIP6_RB,CanESM5,r8i1p2f1_gn,ssp585,2051,2100,4.6464392848129705,5.948079223632813
steric,CMIP6_RB,CanESM5,r9i1p2f1_gn,ssp585,2051,2100,4.455186057184676,5.931802978515625
steric,CMIP6_RB,CESM2,r2i1p1f1_gr,ssp585,2051,2100,,5.829671020507813
steric,CMIP6_RB,CIESM,r1i1p1f1_gn,ssp585,2051,2100,3.8513925991128986,4.122720947265625
steric,CMIP6_RB,CMCC-CM2-SR5,r1i1p1f1_gn,ssp585,2051,2100,3.2846455086902324,4.221597900390625
steric,CMIP6_RB,CMCC-ESM2,r1i1p1f1_gn,ssp585,2051,2100,3.260285309457288,
steric,CMIP6_RB,E3SM-1-1,r1i1p1f1_gr,ssp585,2051,2100,5.158361247759899,4.390055541992187
steric,CMIP6_RB,EC-Earth3-CC,r1i1p1f1_gn,ssp585,2051,2100,2.957445566766694,4.500325317382813
steric,CMIP6_RB,EC-Earth3-Veg,r1i1p1f1_gn,ssp585,2051,2100,3.2849386547391077,4.491780395507813
steric,CMIP6_RB,FGOALS-f3-L,r1i1p1f1_gn,ssp585,2051,2100,2.7829819629452004,1.7818197631835937
steric,CMIP6_RB,FGOALS-g3,r1i1p1f1_gn,ssp585,2051,2100,2.1929424742643846,4.726156005859375
steric,CMIP6_RB,FIO-ESM-2-0,r1i1p1f1_gn,ssp585,2051,2100,3.26253929962661,4.501139526367187
steric,CMIP6_RB,GFDL-CM4,r1i1p1f1_gn,ssp585,2051,2100,3.1459173756302903,3.5648602294921874
steric,CMIP6_RB,GFDL-ESM4,r1i1p1f1_gn,ssp585,2051,2100,2.402924334714669,5.414632568359375
steric,CMIP6_RB,HadGEM3-GC31-LL,r1i1p1f3_gn,ssp585,2051,2100,4.251246051434748,5.4150390625
steric,CMIP6_RB,HadGEM3-GC31-LL,r2i1p1f3_gn,ssp585,2051,2100,4.160270046364303,5.558674926757813
steric,CMIP6_RB,HadGEM3-GC31-LL,r3i1p1f3_gn,ssp585,2051,2100,4.313456090632769,5.4638671875
steric,CMIP6_RB,HadGEM3-GC31-LL,r4i1p1f3_gn,ssp585,2051,2100,4.341288336655339,5.791015625
steric,CMIP6_RB,HadGEM3-GC31-MM,r1i1p1f3_gn,ssp585,2051,2100,4.238548525731346,5.797526245117187
steric,CMIP6_RB,HadGEM3-GC31-MM,r2i1p1f3_gn,ssp585,2051,2100,4.187668106345029,5.811360473632813
steric,CMIP6_RB,HadGEM3-GC31-MM,r3i1p1f3_gn,ssp585,2051,2100,4.181307299669697,5.787760009765625
steric,CMIP6_RB,HadGEM3-GC31-MM,r4i1p1f3_gn,ssp585,2051,2100,4.1212469816561565,1.55517578125
steric,CMIP6_RB,INM-CM4-8,r1i1p1f1_gr1,ssp585,2051,2100,2.3473149816757655,1.844482421875
steric,CMIP6_RB,INM-CM5-0,r1i1p1f1_gr1,ssp585,2051,2100,2.277866869382933,4.278564453125
steric,CMIP6_RB,IPSL-CM6A-LR,r1i1p1f1_gn,ssp585,2051,2100,3.7299047597249455,4.29443359375
steric,CMIP6_RB,IPSL-CM6A-LR,r2i1p1f1_gn,ssp585,2051,2100,3.60056498209633,4.20654296875
steric,CMIP6_RB,IPSL-CM6A-LR,r3i1p1f1_gn,ssp585,2051,2100,3.6835614267985193,4.274580078125
steric,CMIP6_RB,MIROC6,r1i1p1f1_gm,ssp585,2051,2100,2.4342661556332246,4.224015502929688
steric,CMIP6_RB,MPI-ESM1-2-HR,r1i1p1f1_gn,ssp585,2051,2100,2.3403294780634383,3.9131671142578126
steric,CMIP6_RB,MPI-ESM1-2-LR,r1i1p1f1_gn,ssp585,2051,2100,2.334088064414061,3.84033203125
steric,CMIP6_RB,MRI-ESM2-0,r1i1p1f1_gm,ssp585,2051,2100,2.9054030154319435,3.7556964111328126
steric,CMIP6_RB,NESM3,r1i1p1f1_gn,ssp585,2051,2100,3.3997499415028187,4.015705871582031
steric,CMIP6_RB,NorESM2-LM,r1i1p1f1_gm,ssp585,2051,2100,2.340274533511831,3.9611126708984377
steric,CMIP6_RB,NorESM2-MM,r1i1p1f1_gm,ssp585,2051,2100,2.5198748702920852,5.421142578125
steric,CMIP6_RB,UKESM1-0-LL,r1i1p1f2_gn,ssp585,2051,2100,4.596253494587188,5.491536865234375
steric,CMIP6_RB,UKESM1-0-LL,r2i1p1f2_gn,ssp585,2051,2100,4.742809059591991,5.452066650390625
steric,CMIP6_RB,UKESM1-0-LL,r3i1p1f2_gn,ssp585,2051,2100,4.575459771898238,5.573323364257813
steric,CMIP6_RB,UKESM1-0-LL,r4i1p1f2_gn,ssp585,2051,2100,4.606622584484228,5.504556884765625
steric,CMIP6_RB,UKESM1-0-LL,r8i1p1f2_gn,ssp585,2051,2100,4.455982221884767,5.5078125
