,model,run,scenario,startyr,endyr,Tavg,dSdt,r,i,p,f,model_key,probability_weight,counts
756,UKESM1-0-LL,r2i1p1f2_gn,SSP245,2051,2100,3.120977171545462,0.003058816097220596,2,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP245,0.5529945064616855,5
757,UKESM1-0-LL,r3i1p1f2_gn,SSP245,2051,2100,2.9480610524094573,0.0030667051977040817,3,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP245,0.860082699494851,5
758,UKESM1-0-LL,r4i1p1f2_gn,SSP245,2051,2100,2.94417224645889,0.0030970153759936896,4,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP245,0.868681257276493,5
759,UKESM1-0-LL,r8i1p1f2_gn,SSP245,2051,2100,2.8395105074802705,0.0033040515014103483,8,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP245,1.1864312510882828,5
760,ACCESS-CM2,r1i1p1f1_gn,SSP585,2016,2050,1.2067324066426297,0.0030691108721144053,1,1,1,1,ACCESS-CM2:p1:2016:2050:SSP585,63.09317882625411,3
761,ACCESS-CM2,r2i1p1f1_gn,SSP585,2016,2050,1.1237243970463735,0.003007477478069417,2,1,1,1,ACCESS-CM2:p1:2016:2050:SSP585,102.81857779585522,3
762,ACCESS-CM2,r3i1p1f1_gn,SSP585,2016,2050,1.0354103610924879,0.002829757464282653,3,1,1,1,ACCESS-CM2:p1:2016:2050:SSP585,156.83718239496207,3
763,ACCESS-CM2,r1i1p1f1_gn,SSP585,2051,2100,3.768730543424852,0.0055417430644132655,1,1,1,1,ACCESS-CM2:p1:2051:2100:SSP585,18.382754872015575,3
764,ACCESS-CM2,r2i1p1f1_gn,SSP585,2051,2100,3.7531106434461776,0.0056027782206632655,2,1,1,1,ACCESS-CM2:p1:2051:2100:SSP585,18.727944866626316,3
765,ACCESS-CM2,r3i1p1f1_gn,SSP585,2051,2100,3.6221708936309938,0.00462289428224369,3,1,1,1,ACCESS-CM2:p1:2051:2100:SSP585,21.895721814513276,3
766,ACCESS-ESM1-5,r1i1p1f1_gn,SSP585,2016,2050,0.9255195077744248,0.0027405981193570532,1,1,1,1,ACCESS-ESM1-5:p1:2016:2050:SSP585,226.7946470727536,3
767,ACCESS-ESM1-5,r2i1p1f1_gn,SSP585,2016,2050,1.0862197213793363,0.0027729108491364647,2,1,1,1,ACCESS-ESM1-5:p1:2016:2050:SSP585,124.6075725546411,3
768,ACCESS-ESM1-5,r3i1p1f1_gn,SSP585,2016,2050,1.040183972372006,0.002201454166103812,3,1,1,1,ACCESS-ESM1-5:p1:2016:2050:SSP585,153.71983994565244,3
769,ACCESS-ESM1-5,r1i1p1f1_gn,SSP585,2051,2100,3.0255483199591713,0.004663999591554914,1,1,1,1,ACCESS-ESM1-5:p1:2051:2100:SSP585,65.31491368135327,3
770,ACCESS-ESM1-5,r2i1p1f1_gn,SSP585,2051,2100,3.1798968690310403,0.004621233258928571,2,1,1,1,ACCESS-ESM1-5:p1:2051:2100:SSP585,47.35618498975989,3
771,ACCESS-ESM1-5,r3i1p1f1_gn,SSP585,2051,2100,3.209510394630456,0.004047004544005102,3,1,1,1,ACCESS-ESM1-5:p1:2051:2100:SSP585,44.447589478405895,3
772,BCC-CSM2-MR,r1i1p1f1_gn,SSP585,2016,2050,0.9584607284863296,0.001604267122114406,1,1,1,1,BCC-CSM2-MR:p1:2016:2050:SSP585,621.0348065074159,1
773,CAMS-CSM1-0,r1i1p1f1_gn,SSP585,2016,2050,0.5958245281855171,0.001745485755450585,1,1,1,1,CAMS-CSM1-0:p1:2016:2050:SSP585,307.6196755083615,2
774,CAMS-CSM1-0,r2i1p1f1_gn,SSP585,2016,2050,0.4945567769149193,0.0030194450827205877,2,1,1,1,CAMS-CSM1-0:p1:2016:2050:SSP585,200.4260328843295,2
775,CAMS-CSM1-0,r2i1p1f1_gn,SSP585,2051,2100,1.8830276698106445,0.006055351422757519,2,1,1,1,CAMS-CSM1-0:p1:2051:2100:SSP585,194.18282077391234,1
776,CanESM5,r10i1p2f1_gn,SSP585,2016,2050,1.4510173007334968,0.003081676933695289,10,1,2,1,CanESM5:p1:2016:2050:SSP585,1.8436409085271959,16
777,CanESM5,r1i1p1f1_gn,SSP585,2016,2050,1.3629831413136344,0.003042782054227941,1,1,1,1,CanESM5:p1:2016:2050:SSP585,3.837610723545164,16
778,CanESM5,r1i1p2f1_gn,SSP585,2016,2050,1.4415441558894033,0.003043978748952641,1,1,2,1,CanESM5:p1:2016:2050:SSP585,2.000823835637999,16
779,CanESM5,r2i1p1f1_gn,SSP585,2016,2050,1.5790752666902677,0.00303320783902617,2,1,1,1,CanESM5:p1:2016:2050:SSP585,0.5734326632863938,16
780,CanESM5,r2i1p2f1_gn,SSP585,2016,2050,1.433050380146028,0.0031092026654411767,2,1,2,1,CanESM5:p1:2016:2050:SSP585,2.1518846271859515,16
781,CanESM5,r3i1p1f1_gn,SSP585,2016,2050,1.4589139604251498,0.0030918493866920467,3,1,1,1,CanESM5:p1:2016:2050:SSP585,1.7212217429786432,16
782,CanESM5,r3i1p2f1_gn,SSP585,2016,2050,1.4704178352665735,0.003096038366065306,3,1,2,1,CanESM5:p1:2016:2050:SSP585,1.5560167660852788,16
783,CanESM5,r4i1p1f1_gn,SSP585,2016,2050,1.3333258241079875,0.003128949333639706,4,1,1,1,CanESM5:p1:2016:2050:SSP585,4.840660056110477,16
784,CanESM5,r4i1p2f1_gn,SSP585,2016,2050,1.4437121665565087,0.003061930484631482,4,1,2,1,CanESM5:p1:2016:2050:SSP585,1.9638241187822265,16
785,CanESM5,r5i1p1f1_gn,SSP585,2016,2050,1.4325307943099117,0.003105612362132353,5,1,1,1,CanESM5:p1:2016:2050:SSP585,2.161448673215659,16
786,CanESM5,r5i1p2f1_gn,SSP585,2016,2050,1.3866777346763683,0.0030385932939894053,5,1,2,1,CanESM5:p1:2016:2050:SSP585,3.170073344440763,16
787,CanESM5,r6i1p2f1_gn,SSP585,2016,2050,1.5125005310008532,0.003057143267463235,6,1,2,1,CanESM5:p1:2016:2050:SSP585,1.0672209393436076,16
788,CanESM5,r7i1p2f1_gn,SSP585,2016,2050,1.4446417056878431,0.003082873847554712,7,1,2,1,CanESM5:p1:2016:2050:SSP585,1.9481497138698787,16
789,CanESM5,r8i1p1f1_gn,SSP585,2016,2050,1.285560270769281,0.0030176499310661767,8,1,1,1,CanESM5:p1:2016:2050:SSP585,6.914519244261044,16
790,CanESM5,r8i1p2f1_gn,SSP585,2016,2050,1.5101239632196553,0.0029578114695408765,8,1,2,1,CanESM5:p1:2016:2050:SSP585,1.0905455971538875,16
791,CanESM5,r9i1p2f1_gn,SSP585,2016,2050,1.422114088558999,0.002847110523897059,9,1,2,1,CanESM5:p1:2016:2050:SSP585,2.3613810278350407,16
792,CanESM5,r10i1p2f1_gn,SSP585,2051,2100,4.5246075137824855,0.0061520946269132655,10,1,2,1,CanESM5:p1:2051:2100:SSP585,0.47671554418524115,16
793,CanESM5,r1i1p1f1_gn,SSP585,2051,2100,4.4907227646083365,0.0060877374240330285,1,1,1,1,CanESM5:p1:2051:2100:SSP585,0.5111784829582484,16
794,CanESM5,r1i1p2f1_gn,SSP585,2051,2100,4.537287847794573,0.006101024394132653,1,1,2,1,CanESM5:p1:2051:2100:SSP585,0.4653912433877927,16
795,CanESM5,r2i1p1f1_gn,SSP585,2051,2100,4.610246449821716,0.006037498007015306,2,1,1,1,CanESM5:p1:2051:2100:SSP585,0.41083483218395134,16
796,CanESM5,r2i1p2f1_gn,SSP585,2051,2100,4.556678075616162,0.006200258829155747,2,1,2,1,CanESM5:p1:2051:2100:SSP585,0.4493872221331056,16
797,CanESM5,r3i1p1f1_gn,SSP585,2051,2100,4.6004868655913915,0.006072375239158163,3,1,1,1,CanESM5:p1:2051:2100:SSP585,0.41743333554415457,16
798,CanESM5,r3i1p2f1_gn,SSP585,2051,2100,4.601467767220697,0.006106006855867347,3,1,2,1,CanESM5:p1:2051:2100:SSP585,0.416764134967413,16
799,CanESM5,r4i1p1f1_gn,SSP585,2051,2100,4.412805333607138,0.006015492337090629,4,1,1,1,CanESM5:p1:2051:2100:SSP585,0.6228991975719911,16
800,CanESM5,r4i1p2f1_gn,SSP585,2051,2100,4.530561895666325,0.006121785056834318,4,1,2,1,CanESM5:p1:2051:2100:SSP585,0.4713047891454392,16
801,CanESM5,r5i1p1f1_gn,SSP585,2051,2100,4.539439264316911,0.006028363899308808,5,1,1,1,CanESM5:p1:2051:2100:SSP585,0.4635417521098657,16
802,CanESM5,r5i1p2f1_gn,SSP585,2051,2100,4.525813799370837,0.00602213521392978,5,1,2,1,CanESM5:p1:2051:2100:SSP585,0.47560552187911986,16
803,CanESM5,r6i1p2f1_gn,SSP585,2051,2100,4.5929215676438835,0.0060840011859426705,6,1,2,1,CanESM5:p1:2051:2100:SSP585,0.4226467726559676,16
804,CanESM5,r7i1p2f1_gn,SSP585,2051,2100,4.522803369482631,0.006212714983492481,7,1,2,1,CanESM5:p1:2051:2100:SSP585,0.47838922131821365,16
805,CanESM5,r8i1p1f1_gn,SSP585,2051,2100,4.403399761366643,0.0060491239537998134,8,1,1,1,CanESM5:p1:2051:2100:SSP585,0.6402702432630811,16
806,CanESM5,r8i1p2f1_gn,SSP585,2051,2100,4.646439284812856,0.006069468600409371,8,1,2,1,CanESM5:p1:2051:2100:SSP585,0.3870952412069563,16
807,CanESM5,r9i1p2f1_gn,SSP585,2051,2100,4.455186057184676,0.0060528601918901715,9,1,2,1,CanESM5:p1:2051:2100:SSP585,0.5556320477880918,16
808,CESM2-WACCM,r2i1p1f1_gr,SSP585,2016,2050,1.0016669802136562,0.003960703225696788,2,1,1,1,CESM2-WACCM:p1:2016:2050:SSP585,537.1944145902805,1
809,CESM2-WACCM,r2i1p1f1_gr,SSP585,2051,2100,3.510769537195017,0.007423867984693877,2,1,1,1,CESM2-WACCM:p1:2051:2100:SSP585,76.62017339531053,1
810,CIESM,r1i1p1f1_gn,SSP585,2016,2050,0.9812230355915404,0.002330705085221459,1,1,1,1,CIESM:p1:2016:2050:SSP585,577.3800958674967,1
811,CIESM,r1i1p1f1_gn,SSP585,2051,2100,3.8513925991128986,0.00420685811918609,1,1,1,1,CIESM:p1:2051:2100:SSP585,49.50587982769055,1
812,CMCC-CM2-SR5,r1i1p1f1_gn,SSP585,2016,2050,0.9054922689683168,0.00254492658902617,1,1,1,1,CMCC-CM2-SR5:p1:2016:2050:SSP585,713.1889386946705,1
813,CMCC-CM2-SR5,r1i1p1f1_gn,SSP585,2051,2100,3.2846455086901187,0.00430775296931364,1,1,1,1,CMCC-CM2-SR5:p1:2051:2100:SSP585,114.03990180883473,1
814,E3SM-1-1,r1i1p1f1_gr,SSP585,2016,2050,1.59698515446604,0.0023558374275179468,1,1,1,1,E3SM-1-1:p1:2016:2050:SSP585,7.722884432107863,1
815,E3SM-1-1,r1i1p1f1_gr,SSP585,2051,2100,5.158361247759898,0.004479648507371241,1,1,1,1,E3SM-1-1:p1:2051:2100:SSP585,0.9517652485092304,1
816,EC-Earth3,r1i1p1f1_gn,SSP585,2016,2050,1.0615696464947175,0.002175723805147059,1,1,1,1,EC-Earth3:p1:2016:2050:SSP585,419.8319905765858,1
817,EC-Earth3,r1i1p1f1_gn,SSP585,2051,2100,3.3593148941688464,0.0045722388491338615,1,1,1,1,EC-Earth3:p1:2051:2100:SSP585,98.69455680507625,1
818,EC-Earth3-CC,r1i1p1f1_gn,SSP585,2016,2050,0.5915107137864197,0.0023342956076650057,1,1,1,1,EC-Earth3-CC:p1:2016:2050:SSP585,606.503292222874,1
819,EC-Earth3-CC,r1i1p1f1_gn,SSP585,2051,2100,2.9574455667666935,0.004592168696072637,1,1,1,1,EC-Earth3-CC:p1:2051:2100:SSP585,222.07785382158517,1
820,EC-Earth3-Veg,r1i1p1f1_gn,SSP585,2016,2050,0.921360538505894,0.002289416816304712,1,1,1,1,EC-Earth3-Veg:p1:2016:2050:SSP585,687.4328344819401,1
821,EC-Earth3-Veg,r1i1p1f1_gn,SSP585,2051,2100,3.284938654739108,0.004583449388036923,1,1,1,1,EC-Earth3-Veg:p1:2051:2100:SSP585,113.97248102016506,1
822,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP585,2016,2050,0.7923292151903071,0.002471923828125,1,1,1,1,EC-Earth3-Veg-LR:p1:2016:2050:SSP585,821.6233591138483,1
823,EC-Earth3-Veg-LR,r1i1p1f1_gn,SSP585,2051,2100,3.1353950393153696,0.004107624292373657,1,1,1,1,EC-Earth3-Veg-LR:p1:2051:2100:SSP585,156.3064405252179,1
824,FGOALS-f3-L,r1i1p1f1_gn,SSP585,2016,2050,0.8322146242074382,0.00041707355857771984,1,1,1,1,FGOALS-f3-L:p1:2016:2050:SSP585,801.1642078835968,1
825,FGOALS-f3-L,r1i1p1f1_gn,SSP585,2051,2100,2.7829819629452004,0.0018181834293871512,1,1,1,1,FGOALS-f3-L:p1:2051:2100:SSP585,285.09729440447006,1
826,FGOALS-g3,r1i1p1f1_gn,SSP585,2016,2050,0.6616401608673073,0.0025521071956438176,1,1,1,1,FGOALS-g3:p1:2016:2050:SSP585,733.0717361855815,1
827,FGOALS-g3,r1i1p1f1_gn,SSP585,2051,2100,2.192942474264328,0.00482260815951289,1,1,1,1,FGOALS-g3:p1:2051:2100:SSP585,321.1098298255162,1
828,FIO-ESM-2-0,r1i1p1f1_gn,SSP585,2016,2050,0.9214371822984616,0.002584419925423229,1,1,1,1,FIO-ESM-2-0:p1:2016:2050:SSP585,687.303988611882,1
829,FIO-ESM-2-0,r1i1p1f1_gn,SSP585,2051,2100,3.2625392996266096,0.0045929995118355275,1,1,1,1,FIO-ESM-2-0:p1:2051:2100:SSP585,119.297834606498,1
830,GFDL-CM4,r1i1p1f1_gn,SSP585,2016,2050,0.94642452343453,0.001939362243694417,1,1,1,1,GFDL-CM4:p1:2016:2050:SSP585,643.3603172644847,1
831,GFDL-CM4,r1i1p1f1_gn,SSP585,2051,2100,3.1459173756302903,0.003637612474207976,1,1,1,1,GFDL-CM4:p1:2051:2100:SSP585,152.82449992165647,1
832,GFDL-ESM4,r1i1p1f1_gn,SSP585,2016,2050,0.7156126918208656,0.002996108111213235,1,1,1,1,GFDL-ESM4:p1:2016:2050:SSP585,797.5239043508562,1
833,GFDL-ESM4,r1i1p1f1_gn,SSP585,2051,2100,2.4029243347146116,0.0055251352641047255,1,1,1,1,GFDL-ESM4:p1:2051:2100:SSP585,360.7795003589308,1
834,HadGEM3-GC31-LL,r1i1p1f3_gn,SSP585,2016,2050,1.4424434337987575,0.002936868106617647,1,1,1,3,HadGEM3-GC31-LL:p1:2016:2050:SSP585,7.941604821244182,4
835,HadGEM3-GC31-LL,r2i1p1f3_gn,SSP585,2016,2050,1.2949716633133337,0.002921908436452641,2,1,1,3,HadGEM3-GC31-LL:p1:2016:2050:SSP585,25.827281494726282,4
836,HadGEM3-GC31-LL,r3i1p1f3_gn,SSP585,2016,2050,1.4237255018200583,0.003113391425679712,3,1,1,3,HadGEM3-GC31-LL:p1:2016:2050:SSP585,9.317649168309575,4
837,HadGEM3-GC31-LL,r4i1p1f3_gn,SSP585,2016,2050,1.4562769166540193,0.003185197272721459,4,1,1,3,HadGEM3-GC31-LL:p1:2016:2050:SSP585,7.045042488559874,4
838,HadGEM3-GC31-LL,r1i1p1f3_gn,SSP585,2051,2100,4.251246051434748,0.00552555006377551,1,1,1,3,HadGEM3-GC31-LL:p1:2051:2100:SSP585,4.29346629645533,4
839,HadGEM3-GC31-LL,r2i1p1f3_gn,SSP585,2051,2100,4.16027004636436,0.0056721172770675355,2,1,1,3,HadGEM3-GC31-LL:p1:2051:2100:SSP585,5.907192012570759,4
840,HadGEM3-GC31-LL,r3i1p1f3_gn,SSP585,2051,2100,4.313456090632768,0.005575374681122449,3,1,1,3,HadGEM3-GC31-LL:p1:2051:2100:SSP585,3.4378674310906754,4
841,HadGEM3-GC31-LL,r4i1p1f3_gn,SSP585,2051,2100,4.341288336655282,0.005909199617346939,4,1,1,3,HadGEM3-GC31-LL:p1:2051:2100:SSP585,3.122873037766305,4
842,HadGEM3-GC31-MM,r1i1p1f3_gn,SSP585,2016,2050,1.3289609208983393,0.003310259650735294,1,1,1,3,HadGEM3-GC31-MM:p1:2016:2050:SSP585,20.022167877195486,4
843,HadGEM3-GC31-MM,r2i1p1f3_gn,SSP585,2016,2050,1.2605872805260674,0.0031385235488414764,2,1,1,3,HadGEM3-GC31-MM:p1:2016:2050:SSP585,33.02470361848437,4
844,HadGEM3-GC31-MM,r3i1p1f3_gn,SSP585,2016,2050,1.2223540641804789,0.003222297219669118,3,1,1,3,HadGEM3-GC31-MM:p1:2016:2050:SSP585,42.77302396189014,4
845,HadGEM3-GC31-MM,r4i1p1f3_gn,SSP585,2016,2050,1.1667407873824232,0.0007336186792920617,4,1,1,3,HadGEM3-GC31-MM:p1:2016:2050:SSP585,60.50064138175114,4
846,HadGEM3-GC31-MM,r1i1p1f3_gn,SSP585,2051,2100,4.238548525731403,0.00591584310239675,1,1,1,3,HadGEM3-GC31-MM:p1:2051:2100:SSP585,4.493877960377972,4
847,HadGEM3-GC31-MM,r2i1p1f3_gn,SSP585,2051,2100,4.187668106345029,0.005929959671837943,2,1,1,3,HadGEM3-GC31-MM:p1:2051:2100:SSP585,5.379894925649332,4
848,HadGEM3-GC31-MM,r3i1p1f3_gn,SSP585,2051,2100,4.181307299669754,0.005905877570716703,3,1,1,3,HadGEM3-GC31-MM:p1:2051:2100:SSP585,5.499416405692647,4
849,HadGEM3-GC31-MM,r4i1p1f3_gn,SSP585,2051,2100,4.1212469816561565,0.0015869140625,4,1,1,3,HadGEM3-GC31-MM:p1:2051:2100:SSP585,6.708037586850956,4
850,INM-CM4-8,r1i1p1f1_gr1,SSP585,2016,2050,0.7422410517559115,0.0009717753923991149,1,1,1,1,INM-CM4-8:p1:2016:2050:SSP585,815.4062626252027,1
851,INM-CM4-8,r1i1p1f1_gr1,SSP585,2051,2100,2.347314981675765,0.0018821249202806126,1,1,1,1,INM-CM4-8:p1:2051:2100:SSP585,357.6275125715913,1
852,INM-CM5-0,r1i1p1f1_gr1,SSP585,2016,2050,0.7800737695783369,0.0022624895414885353,1,1,1,1,INM-CM5-0:p1:2016:2050:SSP585,823.4471254810419,1
853,INM-CM5-0,r1i1p1f1_gr1,SSP585,2051,2100,2.2778668693829904,0.00436588209502551,1,1,1,1,INM-CM5-0:p1:2051:2100:SSP585,346.0128922397359,1
854,IPSL-CM6A-LR,r1i1p1f1_gn,SSP585,2016,2050,0.9706474485851686,0.0022469314143938176,1,1,1,1,IPSL-CM6A-LR:p1:2016:2050:SSP585,199.28508792001614,3
855,IPSL-CM6A-LR,r2i1p1f1_gn,SSP585,2016,2050,0.9986494518461768,0.0022056431454770707,2,1,1,1,IPSL-CM6A-LR:p1:2016:2050:SSP585,181.05268201078653,3
856,IPSL-CM6A-LR,r3i1p1f1_gn,SSP585,2016,2050,0.938895906720802,0.002402705085628173,3,1,1,1,IPSL-CM6A-LR:p1:2016:2050:SSP585,218.99210274302942,3
857,IPSL-CM6A-LR,r1i1p1f1_gn,SSP585,2051,2100,3.7299047597249455,0.0043820750956632655,1,1,1,1,IPSL-CM6A-LR:p1:2051:2100:SSP585,19.2444562022425,3
858,IPSL-CM6A-LR,r2i1p1f1_gn,SSP585,2051,2100,3.60056498209633,0.004292390784438775,2,1,1,1,IPSL-CM6A-LR:p1:2051:2100:SSP585,22.514103969386344,3
859,IPSL-CM6A-LR,r3i1p1f1_gn,SSP585,2051,2100,3.6835614267984624,0.004361816206756903,3,1,1,1,IPSL-CM6A-LR:p1:2051:2100:SSP585,20.315683447751944,3
860,MIROC6,r1i1p1f1_gm,SSP585,2016,2050,0.7183282756046196,0.002309975816923029,1,1,1,1,MIROC6:p1:2016:2050:SSP585,266.5984624714957,3
861,MIROC6,r2i1p1f1_gm,SSP585,2016,2050,0.6496230058400556,0.002373990328872905,2,1,1,1,MIROC6:p1:2016:2050:SSP585,238.08323003763292,3
862,MIROC6,r3i1p1f1_gm,SSP585,2016,2050,0.6536818503313953,0.001965691061580882,3,1,1,1,MIROC6:p1:2016:2050:SSP585,240.25549101235137,3
863,MIROC6,r1i1p1f1_gm,SSP585,2051,2100,2.434266155633225,0.004310219263543889,1,1,1,1,MIROC6:p1:2051:2100:SSP585,120.08851754073827,3
864,MIROC6,r2i1p1f1_gm,SSP585,2051,2100,2.370636090452024,0.0042896501872004295,2,1,1,1,MIROC6:p1:2051:2100:SSP585,119.86852397684686,3
865,MIROC6,r3i1p1f1_gm,SSP585,2051,2100,2.4515988170625747,0.003767156175204685,3,1,1,1,MIROC6:p1:2051:2100:SSP585,119.77578985019835,3
866,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP585,2016,2050,0.7005728964523428,0.00208716291715117,1,1,1,1,MPI-ESM1-2-HR:p1:2016:2050:SSP585,783.1705828934627,1
867,MPI-ESM1-2-HR,r1i1p1f1_gn,SSP585,2051,2100,2.3403294780634383,0.003993027672475698,1,1,1,1,MPI-ESM1-2-HR:p1:2051:2100:SSP585,356.84667051283367,1
868,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP585,2016,2050,0.6088684492144125,0.002222397748161765,1,1,1,1,MPI-ESM1-2-LR:p1:2016:2050:SSP585,213.68968367621986,3
869,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP585,2016,2050,0.5788136539684956,0.002062629250919118,2,1,1,1,MPI-ESM1-2-LR:p1:2016:2050:SSP585,193.44224991813275,3
870,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP585,2016,2050,0.628275267567119,0.0029260950053439424,3,1,1,1,MPI-ESM1-2-LR:p1:2016:2050:SSP585,225.84327702291102,3
871,MPI-ESM1-2-LR,r1i1p1f1_gn,SSP585,2051,2100,2.334088064414175,0.003918706154336735,1,1,1,1,MPI-ESM1-2-LR:p1:2051:2100:SSP585,118.6917248498675,3
872,MPI-ESM1-2-LR,r2i1p1f1_gn,SSP585,2051,2100,2.3515285290790193,0.004067349190614662,2,1,1,1,MPI-ESM1-2-LR:p1:2051:2100:SSP585,119.35212341145078,3
873,MPI-ESM1-2-LR,r3i1p1f1_gn,SSP585,2051,2100,2.3761424086516736,0.005370533587981244,3,1,1,1,MPI-ESM1-2-LR:p1:2051:2100:SSP585,119.97756707304832,3
874,MRI-ESM2-0,r1i1p1f1_gm,SSP585,2016,2050,1.1065856576892656,0.002266678301727071,1,1,1,1,MRI-ESM2-0:p1:2016:2050:SSP585,337.5466058853879,1
875,MRI-ESM2-0,r1i1p1f1_gm,SSP585,2051,2100,2.9054030154318866,0.003832343281531821,1,1,1,1,MRI-ESM2-0:p1:2051:2100:SSP585,241.8681155421358,1
876,NESM3,r1i1p1f1_gn,SSP585,2016,2050,1.2097694071913452,0.0020019780187045828,1,1,1,1,NESM3:p1:2016:2050:SSP585,185.63867590647612,1
877,NESM3,r1i1p1f1_gn,SSP585,2051,2100,3.399749941502762,0.004097659064798939,1,1,1,1,NESM3:p1:2051:2100:SSP585,91.76593906833287,1
878,NorESM2-LM,r1i1p1f1_gm,SSP585,2016,2050,0.6638960521598847,0.001911973471150679,1,1,1,1,NorESM2-LM:p1:2016:2050:SSP585,736.4419403180116,1
879,NorESM2-LM,r1i1p1f1_gm,SSP585,2051,2100,2.3402745335117743,0.004041950313412413,1,1,1,1,NorESM2-LM:p1:2051:2100:SSP585,356.84018296866685,1
880,NorESM2-MM,r1i1p1f1_gm,SSP585,2016,2050,0.8045185568688566,0.002985935439081753,1,1,1,1,NorESM2-MM:p1:2016:2050:SSP585,817.6912142893997,1
881,NorESM2-MM,r1i1p1f1_gm,SSP585,2051,2100,2.519874870292085,0.0055317781409438774,1,1,1,1,NorESM2-MM:p1:2051:2100:SSP585,351.6651412572658,1
882,UKESM1-0-LL,r1i1p1f2_gn,SSP585,2016,2050,1.4309132693949207,0.0030649223310105947,1,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP585,7.012692996156877,5
883,UKESM1-0-LL,r2i1p1f2_gn,SSP585,2016,2050,1.5600297933275442,0.003035601447610294,2,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP585,2.198569046219607,5
884,UKESM1-0-LL,r3i1p1f2_gn,SSP585,2016,2050,1.4685385443189034,0.002924900282831753,3,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP585,5.0623415308655,5
885,UKESM1-0-LL,r4i1p1f2_gn,SSP585,2016,2050,1.4129803017671063,0.0029009650735294123,4,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP585,8.1602389952614,5
886,UKESM1-0-LL,r8i1p1f2_gn,SSP585,2016,2050,1.4416014965428303,0.003165450604522929,8,1,1,2,UKESM1-0-LL:p1:2016:2050:SSP585,6.399479164588105,5
887,UKESM1-0-LL,r1i1p1f2_gn,SSP585,2051,2100,4.596253494587245,0.0056036090364261545,1,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP585,1.3450841750031743,5
888,UKESM1-0-LL,r2i1p1f2_gn,SSP585,2051,2100,4.742809059591991,0.005563333326456497,2,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP585,1.0300572072476486,5
889,UKESM1-0-LL,r3i1p1f2_gn,SSP585,2051,2100,4.575459771898181,0.0056870646622716155,3,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP585,1.3923457585014458,5
890,UKESM1-0-LL,r4i1p1f2_gn,SSP585,2051,2100,4.606622584484285,0.0056168947901044574,4,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP585,1.3224644408258386,5
891,UKESM1-0-LL,r8i1p1f2_gn,SSP585,2051,2100,4.455982221884824,0.005622821194784982,8,1,1,2,UKESM1-0-LL:p1:2051:2100:SSP585,1.7744851980872705,5
